domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,translator_operators,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_invalid_paths,total_walker_steps,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length,walker_heuristic,walker_total_time
freecell_medium,probfreecell-9-4.pddl,greedyResumeWalker, ,success,98728,.1s_medium,80.0,1,0,2262,565,4173, ,80,4.10277,2.3678,339,17343,4273.0, , ,True,0,0,0,6,13,0,83,840,8,9,6,7,goalPredicateCount,90
logistics_medium,p04.pddl,greedyResumeWalker, ,success,43584,.1s_medium,121.0,1,0,6726,1681,540626, ,121,2.4074999999999998,1.15178,3288,12880,2594.0, , ,True,0,0,0,0,1,16,3,484,22,22,3,3,goalPredicateCount,92
mprime_medium,prob06.pddl,greedyResumeWalker, ,success,62648,.1s_medium,16.0,1,0,166,41,10333, ,16,1.764647,0.155989,656,24714,1926.0, , ,True,0,0,0,0,2,1,23,401,15,15,11,18,goalPredicateCount,93
mprime_medium,prob08.pddl,greedyResumeWalker, ,success,27896,.1s_medium,7.0,1,0,46,11,1461, ,7,0.6999947,0.0119966,423,10044,848.0, , ,True,0,0,0,0,4,1,37,592,14,14,9,8,goalPredicateCount,91
mprime_medium,prob10.pddl,greedyResumeWalker, ,success,96908,.1s_medium,8.0,1,0,42,10,2674, ,8,5.695765000000001,0.143997,1413,49014,5937.0, , ,True,0,0,0,0,0,5,0,162,18,18,0,0,goalPredicateCount,97
mprime_medium,prob13.pddl,greedyResumeWalker, ,success,95148,.1s_medium,15.0,1,0,202,50,10218, ,15,4.623288,0.483966,1604,46326,4835.0, , ,True,0,0,0,0,1,0,8,156,19,20,8,8,goalPredicateCount,99
mprime_medium,prob14.pddl,greedyResumeWalker, ,success,114388,.1s_medium,11.0,1,0,66,16,4589, ,11,7.363921,0.155978,1671,60906,7598.0, , ,True,0,0,0,0,2,0,7,148,18,19,3,4,goalPredicateCount,99
mprime_medium,prob15.pddl,greedyResumeWalker, ,success,89772,.1s_medium,6.0,1,0,46,11,2838, ,6,2.883965,0.0559971,782,43686,3057.0, , ,True,0,0,0,0,1,0,19,371,18,18,19,19,goalPredicateCount,90
mprime_medium,prob17.pddl,greedyResumeWalker, ,success,52480,.1s_medium,4.0,1,0,26,6,1301, ,4,1.414459,0.0239927,776,23970,1570.0, , ,True,0,0,0,0,2,1,13,294,18,18,6,11,goalPredicateCount,93
mprime_medium,prob18.pddl,greedyResumeWalker, ,success,71396,.1s_medium,17.0,1,0,106,26,6929, ,17,2.165117,0.103993,619,30366,2325.0, , ,True,0,0,0,0,1,0,26,372,14,15,26,26,goalPredicateCount,92
mprime_medium,prob19.pddl,greedyResumeWalker, ,success,40144,.1s_medium,6.0,1,0,62,15,1303, ,6,1.899985,0.0759956,564,15800,2095.0, , ,True,0,0,0,0,3,2,21,527,18,19,7,4,goalPredicateCount,91
mprime_medium,prob20.pddl,greedyResumeWalker, ,success,92176,.1s_medium,7.0,1,0,34,8,2423, ,7,3.569232,0.0359927,574,44220,3764.0, , ,True,0,0,0,0,2,0,19,295,14,15,9,15,goalPredicateCount,91
mprime_medium,prob21.pddl,greedyResumeWalker, ,success,37568,.1s_medium,6.0,1,0,66,16,752, ,6,0.971218,0.0319983,744,15313,1121.0, , ,True,0,0,0,1,2,0,19,386,19,19,9,10,goalPredicateCount,91
mprime_medium,prob22.pddl,greedyResumeWalker, ,success,104560,.1s_medium,9.0,1,0,50,12,3261, ,9,3.78616,0.143989,1192,49808,3990.0, , ,True,0,0,0,0,1,0,11,209,19,19,11,11,goalPredicateCount,90
mprime_medium,prob23.pddl,greedyResumeWalker, ,success,52408,.1s_medium,10.0,1,0,82,20,4585, ,10,1.757987,0.0519956,691,21288,1938.0, , ,True,0,0,0,0,2,0,17,318,17,18,8,11,goalPredicateCount,92
mprime_medium,prob24.pddl,greedyResumeWalker, ,success,55792,.1s_medium,8.0,1,0,38,9,1022, ,8,1.971977,0.0239976,873,26136,2143.0, , ,True,0,0,0,0,2,0,11,172,14,13,5,6,goalPredicateCount,90
mprime_medium,prob30.pddl,greedyResumeWalker, ,success,71904,.1s_medium,9.0,1,0,74,18,2750, ,9,1.675985,0.055996,380,25482,1845.0, , ,True,0,0,0,0,1,0,35,507,14,15,35,35,goalPredicateCount,93
mprime_medium,prob33.pddl,greedyResumeWalker, ,success,47748,.1s_medium,12.0,1,0,86,21,2026, ,12,1.5658219999999998,0.055987,883,19470,1732.0, , ,True,0,0,0,0,3,0,8,202,18,18,2,3,goalPredicateCount,92
mystery_medium,prob06.pddl,greedyResumeWalker, ,success,37264,.1s_medium,12.0,1,132,1966,458,13584, ,12,2.7649600000000003,1.63985,552,10540,2966.0, , ,True,0,0,0,1,7,4,71,814,9,10,10,10,goalPredicateCount,90
mystery_medium,prob10.pddl,greedyResumeWalker, ,success,73060,.1s_medium,8.0,1,0,42,10,386, ,8,2.963705,0.063985,1346,36738,3135.0, , ,True,0,0,0,0,5,2,50,768,13,13,10,6,goalPredicateCount,90
mystery_medium,prob13.pddl,greedyResumeWalker, ,success,45508,.1s_medium,17.0,1,12,294,70,2351, ,17,1.3810310000000001,0.171987,1427,17848,1555.0, , ,True,0,0,0,3,7,1,58,932,14,14,8,8,goalPredicateCount,91
mystery_medium,prob14.pddl,greedyResumeWalker, ,success,88124,.1s_medium,11.0,1,0,66,16,668, ,11,4.58644,0.339966,1601,45872,4839.0, , ,True,0,0,0,0,5,2,40,647,13,13,8,6,goalPredicateCount,91
mystery_medium,prob15.pddl,greedyResumeWalker, ,success,42928,.1s_medium,6.0,1,0,46,11,369, ,6,1.6628910000000001,0.028001,681,16665,1844.0, , ,True,0,0,0,0,6,0,65,892,12,13,10,9,goalPredicateCount,90
mystery_medium,prob17.pddl,greedyResumeWalker, ,success,40108,.1s_medium,4.0,1,0,26,6,194, ,4,1.975305,0.0199989,730,16616,2176.0, , ,True,0,0,0,0,6,4,54,871,13,13,9,9,goalPredicateCount,91
satellite_medium,p21-HC-pfile1.pddl,greedyResumeWalker, ,success,25604,.1s_medium,74.0,1,0,394,98,21633, ,74,0.4369523,0.0279875,337,9343,585.0, , ,True,0,0,0,0,1,105,6,2386,11,11,6,6,goalPredicateCount,90
satellite_medium,p22-HC-pfile2.pddl,greedyResumeWalker, ,success,34816,.1s_medium,113.0,1,0,1294,323,86832, ,113,1.203902,0.147906,401,14085,1376.0, , ,True,0,0,0,0,1,92,6,2097,11,11,6,6,goalPredicateCount,90
satellite_medium,p23-HC-pfile3.pddl,greedyResumeWalker, ,success,44124,.1s_medium,133.0,1,0,3190,797,303659, ,133,2.053598,0.567921,551,19868,2237.0, , ,True,0,0,0,2,5,79,16,2081,16,16,3,2,goalPredicateCount,90
satellite_medium,p24-HC-pfile4.pddl,greedyResumeWalker, ,success,104972,.1s_medium,186.0,1,0,5646,1411,730896, ,186,3.2010199999999998,1.43985,717,37605,3372.0, , ,True,0,0,0,0,1,119,8,1548,12,12,8,8,goalPredicateCount,90
satellite_medium,p25-HC-pfile5.pddl,greedyResumeWalker, ,success,111864,.1s_medium,172.0,1,0,7494,1873,1108687, ,172,7.25567,3.84408,788,42959,7468.0, , ,True,0,0,0,0,1,55,9,1448,12,12,9,9,goalPredicateCount,90
satellite_medium,p26-HC-pfile6.pddl,greedyResumeWalker, ,success,104404,.1s_medium,142.0,1,0,1186,296,178136, ,142,2.555246,0.399963,816,43977,2721.0, , ,True,0,0,0,0,1,66,9,1716,12,12,9,9,goalPredicateCount,90
satellite_medium,p27-HC-pfile7.pddl,greedyResumeWalker, ,success,104536,.1s_medium,135.0,1,0,686,171,129372, ,135,2.8979150000000002,0.33997,966,56055,3104.0, , ,True,0,0,0,2,7,43,25,1478,16,16,3,2,goalPredicateCount,90
depot_medium,p09.pddl,greedyWalker, ,success,30604,.1s_medium,118.0,1,0,53302,13325,146845, ,118,7.58022,7.1797,489,1820,7771.0, , ,True,0,0,0,8,25,47,72,2301,12,12,2,2,goalPredicateCount,90
depot_medium,p10.pddl,greedyWalker, ,success,16980,.1s_medium,39.0,1,0,9826,2456,37004, ,39,0.839924,0.699925,204,820,1003.0, , ,True,2,1,1,4,20,46,53,1822,11,11,2,2,goalPredicateCount,90
depot_medium,p11.pddl,greedyWalker, ,success,27464,.1s_medium,138.0,1,0,11234,2808,44173, ,138,2.18878,1.98779,356,1805,2349.0, , ,True,0,0,0,5,32,60,79,2328,10,10,2,2,goalPredicateCount,90
depot_medium,p17.pddl,greedyWalker, ,success,26680,.1s_medium,40.0,1,0,11730,2932,76348, ,40,2.04161,1.76772,408,2941,2222.0, , ,True,0,0,0,3,17,31,46,1921,15,14,2,2,goalPredicateCount,90
depot_medium,p18.pddl,greedyWalker, ,success,49556,.1s_medium,81.0,1,0,7534,1883,57399, ,81,3.76694,3.20746,663,5572,3924.0, , ,True,2,1,1,4,21,48,53,2496,14,14,2,2,goalPredicateCount,90
depot_medium,p21.pddl,greedyWalker, ,success,68748,.1s_medium,33.0,1,0,794,198,16187, ,33,1.627913,0.543932,792,8564,1795.0, , ,True,0,0,0,2,8,24,20,1410,18,18,2,2,goalPredicateCount,90
freecell_medium,p08.pddl,greedyWalker, ,success,42988,.1s_medium,56.0,1,0,534,133,816, ,56,1.499946,0.439957,295,6984,1693.0, , ,True,0,0,0,4,18,0,97,882,7,7,5,4,goalPredicateCount,90
freecell_medium,p09.pddl,greedyWalker, ,success,42728,.1s_medium,47.0,1,2,516,128,997, ,47,1.3959819999999998,0.187987,296,7007,1575.0, , ,True,4,1,1,10,12,0,93,571,5,6,7,9,goalPredicateCount,90
freecell_medium,p10.pddl,greedyWalker, ,success,52408,.1s_medium,62.0,1,3,1409,351,2177, ,62,2.32389,0.983902,332,9497,2508.0, , ,True,0,0,0,3,12,0,77,650,7,8,6,5,goalPredicateCount,91
freecell_medium,p11.pddl,greedyWalker, ,success,51996,.1s_medium,82.0,1,42,3012,742,3804, ,82,3.68175,2.13576,334,9542,3877.0, , ,True,2,1,1,9,11,0,88,659,6,8,8,10,goalPredicateCount,90
freecell_medium,p12.pddl,greedyWalker, ,success,51552,.1s_medium,70.0,1,0,1066,266,1709, ,70,1.9393129999999998,0.643878,332,9501,2122.0, , ,True,3,1,1,9,11,0,98,754,6,7,8,8,goalPredicateCount,90
freecell_medium,p14.pddl,greedyWalker, ,success,64696,.1s_medium,66.0,1,19,1497,369,2409, ,66,4.293559999999999,2.48379,369,12531,4505.0, , ,True,0,0,0,2,7,0,66,668,9,10,9,10,goalPredicateCount,90
freecell_medium,p17.pddl,greedyWalker, ,success,105336,.1s_medium,82.0,1,22,1608,396,2221, ,82,4.33766,2.05972,443,20376,4552.0, , ,True,4,1,1,7,11,1,65,563,7,7,5,6,goalPredicateCount,90
freecell_medium,probfreecell-10-2.pddl,greedyWalker, ,success,104800,.1s_medium,62.0,1,0,2738,684,5740, ,62,9.5014,6.31945,375,19342,9732.0, , ,True,5,1,1,4,10,0,71,640,8,9,7,6,goalPredicateCount,91
freecell_medium,probfreecell-10-3.pddl,greedyWalker, ,success,106268,.1s_medium,71.0,1,7,1053,261,1891, ,71,4.037459999999999,1.38386,374,19314,4231.0, , ,True,6,1,1,4,8,0,72,724,9,9,9,9,goalPredicateCount,90
freecell_medium,probfreecell-10-5.pddl,greedyWalker, ,success,107784,.1s_medium,92.0,1,29,10883,2713,16806, ,92,16.1445,13.9023,376,19377,16360.0, , ,True,4,2,2,9,9,0,72,666,8,9,8,7,goalPredicateCount,91
freecell_medium,probfreecell-11-3.pddl,greedyWalker, ,success,112280,.1s_medium,79.0,1,20,1946,481,3648, ,79,4.95284,2.76792,411,21348,5128.0, , ,True,0,0,0,7,9,0,90,760,7,8,10,9,goalPredicateCount,91
freecell_medium,probfreecell-12-3.pddl,greedyWalker, ,success,117328,.1s_medium,109.0,1,90,6392,1575,7675, ,109,22.0778,17.9144,447,23349,22334.0, , ,True,6,1,1,3,7,0,69,575,7,8,9,10,goalPredicateCount,91
freecell_medium,probfreecell-13-2.pddl,greedyWalker, ,success,122680,.1s_medium,96.0,1,52,2970,729,3717, ,96,8.85464,5.96341,483,25359,9077.0, , ,True,8,1,1,5,6,0,55,309,5,7,9,9,goalPredicateCount,90
freecell_medium,probfreecell-4-1.pddl,greedyWalker, ,success,40200,.1s_medium,19.0,1,0,78,19,192, ,19,0.7826690000000001,0.0359956,163,7378,982.0, , ,True,4,1,1,4,12,0,68,1356,17,17,5,4,goalPredicateCount,91
freecell_medium,probfreecell-4-2.pddl,greedyWalker, ,success,40148,.1s_medium,17.0,1,0,70,17,190, ,17,1.181975,0.0639963,160,7352,1377.0, , ,True,0,0,0,4,14,0,63,1260,16,16,4,4,goalPredicateCount,90
freecell_medium,probfreecell-4-3.pddl,greedyWalker, ,success,40828,.1s_medium,18.0,1,0,74,18,205, ,18,1.2699660000000002,0.0399955,162,7325,1469.0, , ,True,0,0,0,7,10,0,70,1231,15,15,7,7,goalPredicateCount,90
freecell_medium,probfreecell-4-4.pddl,greedyWalker, ,success,39828,.1s_medium,19.0,1,0,134,33,490, ,19,1.101665,0.0639958,161,7380,1302.0, , ,True,0,0,0,5,10,0,69,1234,15,16,6,6,goalPredicateCount,90
freecell_medium,probfreecell-4-5.pddl,greedyWalker, ,success,38792,.1s_medium,19.0,1,0,78,19,214, ,19,1.137989,0.0439942,161,7322,1343.0, , ,True,0,0,0,5,13,1,63,1185,15,15,4,4,goalPredicateCount,90
freecell_medium,probfreecell-5-1.pddl,greedyWalker, ,success,57592,.1s_medium,29.0,1,0,186,46,574, ,29,1.561614,0.203974,198,9354,1758.0, , ,True,0,0,0,1,8,0,67,1091,14,15,8,9,goalPredicateCount,90
freecell_medium,probfreecell-5-2.pddl,greedyWalker, ,success,56156,.1s_medium,24.0,1,0,110,27,316, ,24,1.8459780000000001,0.135992,197,9382,2059.0, , ,True,0,0,0,3,9,0,73,1212,14,15,8,7,goalPredicateCount,91
freecell_medium,probfreecell-5-3.pddl,greedyWalker, ,success,56888,.1s_medium,25.0,1,0,106,26,266, ,25,1.555163,0.127991,195,9321,1766.0, , ,True,2,1,1,2,16,0,64,1084,13,14,4,3,goalPredicateCount,91
freecell_medium,probfreecell-5-4.pddl,greedyWalker, ,success,56196,.1s_medium,23.0,1,0,138,34,481, ,23,1.303043,0.139971,198,9355,1485.0, , ,True,0,0,0,3,10,0,75,1166,13,14,7,8,goalPredicateCount,90
freecell_medium,probfreecell-5-5.pddl,greedyWalker, ,success,55168,.1s_medium,27.0,1,0,118,29,382, ,27,0.983973,0.0639813,196,9352,1144.0, , ,True,0,0,0,4,17,0,70,1130,12,13,4,3,goalPredicateCount,90
freecell_medium,probfreecell-6-1.pddl,greedyWalker, ,success,62040,.1s_medium,35.0,1,0,478,119,1237, ,35,1.665886,0.319889,232,11357,1840.0, , ,True,0,0,0,6,11,0,75,952,11,11,6,7,goalPredicateCount,90
freecell_medium,probfreecell-6-2.pddl,greedyWalker, ,success,61348,.1s_medium,31.0,1,0,146,36,522, ,31,1.559145,0.107993,233,11387,1740.0, , ,True,8,1,1,6,10,1,88,1321,13,13,8,10,goalPredicateCount,90
freecell_medium,probfreecell-6-3.pddl,greedyWalker, ,success,61556,.1s_medium,33.0,1,0,290,72,790, ,33,1.5979459999999999,0.219981,231,11330,1772.0, , ,True,4,1,1,5,14,0,87,1202,12,12,6,5,goalPredicateCount,90
