domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,translator_operators,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_invalid_paths,total_walker_steps,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length,walker_heuristic,walker_total_time
satellite_hard,p28-HC-pfile8.pddl,greedyResumeWalker, ,success,191792,100s_hard,193.0,1,0,994,248,288430, ,193,5.83164,0.771969,1352,110503,98888.0, , ,True,0,0,0,100,10512,833,85877,1391322,14,14,8,6,goalPredicateCount,90000
satellite_hard,p29-HC-pfile9.pddl,greedyResumeWalker, ,success,250604,100s_hard,198.0,1,0,3650,912,1537446, ,198,20.96362,7.42767,1891,164853,114179.0, , ,True,0,0,0,100,8578,779,70585,1152652,14,14,8,6,goalPredicateCount,90000
satellite_hard,p30-HC-pfile10.pddl,greedyResumeWalker, ,success,509080,100s_hard,289.0,1,0,23262,5815,11455192, ,289,48.5892,32.9783,2245,233897,141085.0, , ,True,0,0,0,100,6918,601,56295,918410,14,14,8,6,goalPredicateCount,90001
satellite_hard,p31-HC-pfile11.pddl,greedyResumeWalker, ,success,877932,100s_hard,288.0,1,0,8722,2180,5194222, ,288,36.0296,22.2749,2735,360070,127512.0, , ,True,0,0,0,100,7591,658,61892,1011619,14,14,8,6,goalPredicateCount,90000
satellite_hard,p34-HC-pfile14.pddl,greedyResumeWalker, ,success,825620,100s_hard,324.0,1,0,18378,4594,4859385, ,324,41.3588,30.9625,1343,209657,133927.0, , ,True,0,0,0,100,12174,1072,78847,1095344,11,12,6,5,goalPredicateCount,90000
satellite_hard,p35-HC-pfile15.pddl,greedyResumeWalker, ,success,1085864,100s_hard,405.0,1,0,6542,1635,2754192, ,405,33.629599999999996,15.8393,2088,336100,125307.0, , ,True,0,0,0,100,7530,715,59120,942638,13,14,7,6,goalPredicateCount,90001
satellite_hard,p36-HC-pfile16.pddl,greedyResumeWalker, ,success,1039816,100s_hard,362.0,1,0,1722,430,888396, ,362,28.29876,6.28743,2512,420035,119657.0, , ,True,0,0,0,100,6596,623,54156,877985,14,14,8,6,goalPredicateCount,90000
zenotravel_hard,p15.pddl,greedyResumeWalker, ,success,23856,100s_hard,48.0,1,0,914,228,9899, ,48,1.7770674,0.0559975,350,10180,94117.0, , ,True,0,0,0,100,16008,647,115915,2659544,19,20,7,6,goalPredicateCount,90000
zenotravel_hard,p16.pddl,greedyResumeWalker, ,success,25584,100s_hard,59.0,1,0,2582,645,47070, ,59,2.910018,0.447987,745,13400,94934.0, , ,True,0,0,0,100,19192,5960,95511,2622770,20,19,4,4,goalPredicateCount,90000
zenotravel_hard,p17.pddl,greedyResumeWalker, ,success,29684,100s_hard,83.0,1,0,3026,756,47380, ,83,2.839026,0.65995,1035,17860,95057.0, , ,True,0,0,0,100,11287,2909,88836,2428738,22,23,7,6,goalPredicateCount,90000
zenotravel_hard,p18.pddl,greedyResumeWalker, ,success,33716,100s_hard,86.0,1,0,3010,752,24009, ,86,3.118673,0.567948,1135,22060,95503.0, , ,True,0,0,0,100,12394,3109,86394,2030259,19,20,6,6,goalPredicateCount,90001
zenotravel_hard,p19.pddl,greedyResumeWalker, ,success,48864,100s_hard,89.0,1,0,5714,1428,47451, ,89,4.98043,2.08391,760,27700,96562.0, , ,True,0,0,0,100,10648,438,82067,2082938,22,23,7,7,goalPredicateCount,90000
zenotravel_hard,p20.pddl,greedyResumeWalker, ,success,57916,100s_hard,111.0,1,0,11342,2835,88519, ,111,19.6754,14.0034,820,32880,112210.0, , ,True,0,0,0,100,9593,0,84081,1766362,18,18,8,8,goalPredicateCount,90000
driverlog_hard,p16.pddl,greedyWalker, ,success,91616,100s_hard,177.0,1,0,544114,136028,3026356, ,177,28.2306,25.6666,500,4990,121271.0, , ,True,6,1,1,100,9772,738,90092,1435534,14,14,9,8,goalPredicateCount,90000
driverlog_hard,p18.pddl,greedyWalker, ,success,51620,100s_hard,128.0,1,0,144786,36196,1067835, ,128,16.453,15.0834,850,8660,109157.0, , ,True,7,2,2,100,5861,444,72191,1117499,14,13,12,10,goalPredicateCount,90000
driverlog_hard,p19.pddl,greedyWalker, ,success,64952,100s_hard,271.0,1,0,199246,49811,1460986, ,271,27.2669,23.1189,1050,10110,118128.0, , ,True,8,1,1,100,12048,4642,61859,1454227,17,16,5,5,goalPredicateCount,90000
driverlog_hard,p20.pddl,greedyWalker, ,success,92916,100s_hard,136.0,1,0,186722,46680,2634187, ,136,34.1084,29.8904,1276,15556,125325.0, , ,True,14,2,2,100,7994,4009,55832,1524889,21,21,6,5,goalPredicateCount,90001
freecell_hard,p13.pddl,greedyWalker, ,success,67400,100s_hard,76.0,1,0,1142,285,1875, ,76,7.057867,0.743872,369,12628,100200.0, , ,True,8,2,2,100,5390,48,83989,675408,7,9,15,15,goalPredicateCount,90000
freecell_hard,p15.pddl,greedyWalker, ,success,94292,100s_hard,92.0,1,37,5415,1344,8375, ,92,12.99107,9.42758,407,16264,104848.0, , ,True,6,2,2,100,4270,0,65426,502104,7,8,15,14,goalPredicateCount,90001
freecell_hard,p16.pddl,greedyWalker, ,success,96540,100s_hard,85.0,1,1,2787,696,5215, ,85,11.078990000000001,4.54372,407,16212,104230.0, , ,True,8,2,2,100,3885,0,68837,559548,7,9,17,16,goalPredicateCount,90000
freecell_hard,p18.pddl,greedyWalker, ,success,112448,100s_hard,99.0,1,3666,74348,17670,81963, ,99,120.63199999999999,105.194,446,20548,212983.0, , ,True,4,1,1,100,5939,0,74119,476170,5,7,12,12,goalPredicateCount,90000
freecell_hard,probfreecell-10-1.pddl,greedyWalker, ,success,107044,100s_hard,91.0,1,14,2184,542,3367, ,91,34.3494,2.93983,376,19467,127654.0, , ,True,9,1,1,100,6518,0,72701,418324,5,6,11,10,goalPredicateCount,90000
freecell_hard,probfreecell-10-4.pddl,greedyWalker, ,success,107724,100s_hard,71.0,1,9,2603,648,4476, ,71,8.62927,2.7559,375,19439,101855.0, , ,True,4,1,1,100,4658,0,82586,693959,7,9,17,16,goalPredicateCount,90000
freecell_hard,probfreecell-11-2.pddl,greedyWalker, ,success,114520,100s_hard,64.0,1,12,2710,674,4642, ,64,24.715600000000002,7.84361,411,21446,117317.0, , ,True,12,2,2,100,4944,1,79679,511982,6,7,16,14,goalPredicateCount,90000
freecell_hard,probfreecell-11-4.pddl,greedyWalker, ,success,113676,100s_hard,91.0,1,993,17343,4087,20140, ,91,32.7911,20.5992,411,21443,126019.0, , ,True,8,1,1,100,5304,0,82505,579095,6,8,15,14,goalPredicateCount,90001
freecell_hard,probfreecell-11-5.pddl,greedyWalker, ,success,118176,100s_hard,129.0,1,605,62919,15578,73463, ,129,87.7088,79.7668,412,21472,180378.0, , ,True,4,1,1,100,5553,0,78752,529246,6,7,14,13,goalPredicateCount,90001
freecell_hard,probfreecell-12-2.pddl,greedyWalker, ,success,116664,100s_hard,74.0,1,19,2377,589,3148, ,74,19.16925,3.01182,447,23450,111563.0, , ,True,14,2,2,100,4791,0,76573,480015,5,7,15,14,goalPredicateCount,90000
freecell_hard,probfreecell-12-4.pddl,greedyWalker, ,success,119672,100s_hard,106.0,1,60,3842,945,4064, ,106,15.36072,4.7318,448,23476,107350.0, , ,True,7,1,1,100,5115,0,72609,479081,6,7,14,14,goalPredicateCount,90000
freecell_hard,probfreecell-13-1.pddl,greedyWalker, ,success,126788,100s_hard,123.0,1,323,8345,2005,10101, ,123,50.3712,13.2795,484,25479,143308.0, , ,True,8,1,1,100,7063,0,65104,334008,4,6,9,8,goalPredicateCount,90000
freecell_hard,probfreecell-13-3.pddl,greedyWalker, ,success,125904,100s_hard,99.0,1,31,3241,802,4716, ,99,11.9771,4.73977,483,25450,103523.0, , ,True,6,1,1,100,4591,0,71318,471685,6,7,15,14,goalPredicateCount,90001
freecell_hard,probfreecell-13-4.pddl,greedyWalker, ,success,125544,100s_hard,120.0,1,284,5926,1410,5878, ,120,23.09268,8.47955,483,25453,116032.0, , ,True,10,2,2,100,5133,0,67910,426492,5,7,13,13,goalPredicateCount,90000
freecell_hard,probfreecell-9-5.pddl,greedyWalker, ,success,101356,100s_hard,64.0,1,2,1172,292,2578, ,64,5.27191,1.71992,340,17466,97597.0, , ,True,9,3,3,100,4011,0,74867,713539,9,10,18,16,goalPredicateCount,90000
logistics_hard,p05.pddl,greedyWalker, ,success,65876,100s_hard,168.0,1,0,9194,2298,984707, ,168,10.815669999999999,7.32367,5168,19924,101189.0, , ,True,0,0,0,100,2033,321,14342,389655,23,23,7,6,goalPredicateCount,90003
logistics_hard,p06.pddl,greedyWalker, ,success,108104,100s_hard,204.0,1,0,15442,3860,2045363, ,204,15.8172,12.6032,7192,27785,106071.0, , ,True,0,0,0,65,1288,185,10028,303056,26,26,7,6,goalPredicateCount,90005
logistics_hard,p07.pddl,greedyWalker, ,success,154384,100s_hard,229.0,1,0,24954,6238,3626308, ,229,20.0171,16.9231,9182,35860,110205.0, , ,True,0,0,0,40,1103,118,9377,307384,28,29,8,7,goalPredicateCount,90006
logistics_hard,p08.pddl,greedyWalker, ,success,189304,100s_hard,264.0,1,0,25154,6288,4183410, ,264,27.8702,24.8382,12434,48549,118002.0, , ,True,0,0,0,17,931,118,7443,249636,29,29,7,7,goalPredicateCount,90007
logistics_hard,p09.pddl,greedyWalker, ,success,298388,100s_hard,307.0,1,0,46070,11517,8652096, ,307,68.9489,64.1999,15065,59944,159172.0, , ,True,0,0,0,16,760,88,6351,225122,31,31,8,7,goalPredicateCount,90003
satellite_hard,p28-HC-pfile8.pddl,greedyWalker, ,success,192196,100s_hard,194.0,1,0,998,249,288349, ,194,11.977879999999999,2.00791,1352,110503,104852.0, , ,True,0,0,0,100,9691,801,78767,1277302,14,14,8,6,goalPredicateCount,90000
satellite_hard,p29-HC-pfile9.pddl,greedyWalker, ,success,250464,100s_hard,198.0,1,0,3650,912,1538358, ,198,17.15642,8.59163,1891,164853,110386.0, , ,True,0,0,0,100,8816,784,73176,1194551,14,14,8,6,goalPredicateCount,90000
satellite_hard,p30-HC-pfile10.pddl,greedyWalker, ,success,479160,100s_hard,290.0,1,0,19878,4969,9832388, ,290,37.4343,26.5267,2245,233897,129702.0, , ,True,0,0,0,100,8059,695,65771,1073000,14,14,8,6,goalPredicateCount,90001
satellite_hard,p31-HC-pfile11.pddl,greedyWalker, ,success,873280,100s_hard,291.0,1,0,8746,2186,5286159, ,291,41.9357,25.7942,2735,360070,134345.0, , ,True,0,0,0,100,6749,598,54515,891166,14,14,8,6,goalPredicateCount,90001
satellite_hard,p34-HC-pfile14.pddl,greedyWalker, ,success,824512,100s_hard,324.0,1,0,18378,4594,4795096, ,324,34.6525,24.7828,1343,209657,127081.0, , ,True,0,0,0,100,12401,1066,79417,1105284,11,12,6,5,goalPredicateCount,90000
satellite_hard,p35-HC-pfile15.pddl,greedyWalker, ,success,1086252,100s_hard,405.0,1,0,6542,1635,2752561, ,405,49.5642,21.8028,2088,336100,141047.0, , ,True,0,0,0,100,7520,670,59391,946631,13,14,7,6,goalPredicateCount,90000
satellite_hard,p36-HC-pfile16.pddl,greedyWalker, ,success,1090240,100s_hard,389.0,1,0,5574,1393,2922475, ,389,43.5176,22.3624,2512,420035,135065.0, , ,True,0,0,0,100,7072,641,58267,945670,14,14,8,6,goalPredicateCount,90001
zenotravel_hard,p15.pddl,greedyWalker, ,success,24320,100s_hard,50.0,1,0,1306,326,9556, ,50,2.19618,0.135993,350,10180,95546.0, , ,True,8,1,1,100,14903,635,113664,2588274,19,20,7,7,goalPredicateCount,90000
zenotravel_hard,p16.pddl,greedyWalker, ,success,26260,100s_hard,51.0,1,0,2314,578,71938, ,51,1.739345,0.235983,745,13400,93312.0, , ,True,6,1,1,100,10703,449,87018,2248246,22,23,8,6,goalPredicateCount,90000
zenotravel_hard,p17.pddl,greedyWalker, ,success,29280,100s_hard,77.0,1,0,2442,610,32228, ,77,2.44175,0.399961,1035,17860,93992.0, , ,True,11,2,2,100,10024,2401,81388,2203804,22,23,8,6,goalPredicateCount,90000
zenotravel_hard,p18.pddl,greedyWalker, ,success,33928,100s_hard,78.0,1,0,3726,931,55253, ,78,3.769774,0.691948,1135,22060,96759.0, , ,True,6,1,1,100,13572,544,100200,2258837,19,20,7,6,goalPredicateCount,90000
zenotravel_hard,p19.pddl,greedyWalker, ,success,48944,100s_hard,98.0,1,0,4530,1132,51538, ,98,7.7369900000000005,2.86387,760,27700,100003.0, , ,True,0,0,0,100,8877,351,72758,1871261,22,23,8,7,goalPredicateCount,90001
zenotravel_hard,p20.pddl,greedyWalker, ,success,45112,100s_hard,98.0,1,0,6354,1588,90601, ,98,5.82182,2.67582,1605,32880,97804.0, , ,True,3,1,1,100,2988,7,94506,1607704,16,17,31,27,goalPredicateCount,90000
driverlog_hard,p16.pddl,hillClimberWalker, ,success,91684,100s_hard,178.0,1,0,545594,136398,3028036, ,178,26.3329,24.9701,500,4990,120230.0, , ,True,9,2,2,100,7500,558,95549,1452607,13,13,12,10,goalPredicateCount,90000
driverlog_hard,p18.pddl,hillClimberWalker, ,success,33232,100s_hard,159.0,1,0,17974,4493,145321, ,159,2.58306,1.49594,850,8660,94795.0, , ,True,4,2,2,100,5769,465,77267,1178024,14,13,13,10,goalPredicateCount,90002
driverlog_hard,p19.pddl,hillClimberWalker, ,success,65972,100s_hard,293.0,1,0,195106,48776,1400311, ,293,22.1131,18.899,1050,10110,114495.0, , ,True,6,1,1,100,5845,301,68575,1167771,15,15,11,10,goalPredicateCount,90002
driverlog_hard,p20.pddl,hillClimberWalker, ,success,47444,100s_hard,174.0,1,0,10902,2725,171069, ,174,8.283719999999999,6.15572,1276,15556,99636.0, , ,True,8,3,3,100,2907,156,54524,1177096,20,20,18,14,goalPredicateCount,90003
freecell_hard,p13.pddl,hillClimberWalker, ,success,65108,100s_hard,77.0,1,0,1194,298,1890, ,77,4.405375,0.735967,369,12628,96534.0, , ,True,14,2,2,100,5649,56,90470,727237,7,9,16,15,goalPredicateCount,90000
freecell_hard,p15.pddl,hillClimberWalker, ,success,94984,100s_hard,87.0,1,64,7010,1736,11686, ,87,12.75212,6.78328,407,16264,104654.0, , ,True,7,1,1,100,4917,0,73076,559632,7,8,14,14,goalPredicateCount,90000
freecell_hard,p16.pddl,hillClimberWalker, ,success,96344,100s_hard,95.0,1,67,10881,2703,16068, ,95,23.467100000000002,15.9473,407,16212,116342.0, , ,True,8,2,2,100,3683,0,65513,529694,7,9,17,16,goalPredicateCount,90001
freecell_hard,p18.pddl,hillClimberWalker, ,success,115008,100s_hard,111.0,1,5049,116059,27752,130130, ,111,226.34900000000002,213.246,446,20548,319383.0, , ,True,5,1,1,100,5606,0,68358,440163,5,7,12,11,goalPredicateCount,90001
freecell_hard,probfreecell-10-1.pddl,hillClimberWalker, ,success,108368,100s_hard,91.0,1,36,4254,1054,7473, ,91,42.71122,9.10759,376,19467,136520.0, , ,True,9,1,1,100,7230,0,82088,474038,5,6,11,10,goalPredicateCount,90001
freecell_hard,probfreecell-10-4.pddl,hillClimberWalker, ,success,108084,100s_hard,82.0,1,229,6663,1608,12645, ,82,11.79804,8.41544,375,19439,104376.0, , ,True,4,2,2,100,3677,0,65198,542716,7,9,17,16,goalPredicateCount,90001
freecell_hard,probfreecell-11-2.pddl,hillClimberWalker, ,success,115180,100s_hard,72.0,1,9,29947,7484,50869, ,72,47.5464,37.5304,411,21446,139847.0, , ,True,10,2,2,100,4847,0,78273,503457,6,7,16,14,goalPredicateCount,90001
freecell_hard,probfreecell-11-4.pddl,hillClimberWalker, ,success,116784,100s_hard,96.0,1,117,7275,1789,10062, ,96,18.037170000000003,8.07565,411,21443,110541.0, , ,True,8,2,2,100,4932,0,75427,524368,6,8,15,14,goalPredicateCount,90001
freecell_hard,probfreecell-11-5.pddl,hillClimberWalker, ,success,387124,100s_hard,160.0,1,213989,8951787,2184449,8736171, ,160,8023.78,8014.25,412,21472,8117222.0, , ,True,6,1,1,100,5302,0,73684,494644,6,7,13,13,goalPredicateCount,90002
freecell_hard,probfreecell-12-2.pddl,hillClimberWalker, ,success,120796,100s_hard,82.0,1,30,4412,1095,6619, ,82,15.69497,6.68765,447,23450,108017.0, , ,True,10,2,2,100,4712,0,74073,465246,5,7,15,14,goalPredicateCount,90000
freecell_hard,probfreecell-12-4.pddl,hillClimberWalker, ,success,120412,100s_hard,111.0,1,707,24513,5951,28336, ,111,49.6637,34.202,448,23476,142221.0, , ,True,9,3,3,100,5041,0,70938,469972,6,7,14,13,goalPredicateCount,90000
freecell_hard,probfreecell-13-1.pddl,hillClimberWalker, ,success,123752,100s_hard,102.0,1,67,3461,848,4075, ,102,39.62546,4.55581,484,25479,131752.0, , ,True,17,1,1,100,7515,0,70270,360209,4,6,9,9,goalPredicateCount,90000
freecell_hard,probfreecell-13-3.pddl,hillClimberWalker, ,success,123932,100s_hard,98.0,1,18,6228,1552,9620, ,98,16.89305,9.18758,483,25450,109528.0, , ,True,8,2,2,100,4082,0,61877,408829,6,7,15,14,goalPredicateCount,90000
freecell_hard,probfreecell-13-4.pddl,hillClimberWalker, ,success,127192,100s_hard,154.0,1,202,21476,5318,22332, ,154,59.2697,34.8062,483,25453,152289.0, , ,True,5,1,1,100,5116,0,67899,425877,5,7,13,13,goalPredicateCount,90001
freecell_hard,probfreecell-9-5.pddl,hillClimberWalker, ,success,102376,100s_hard,66.0,1,2,1496,373,2985, ,66,7.86891,3.00785,340,17466,100656.0, , ,True,5,1,1,100,3736,0,69404,659646,9,10,18,16,goalPredicateCount,90001
logistics_hard,p05.pddl,hillClimberWalker, ,success,65896,100s_hard,168.0,1,0,9194,2298,985968, ,168,5.53385,3.15985,5168,19924,95838.0, , ,True,0,0,0,100,2068,258,14476,391249,23,23,7,6,goalPredicateCount,90004
logistics_hard,p06.pddl,hillClimberWalker, ,success,114540,100s_hard,204.0,1,0,17350,4337,2352658, ,204,12.26879,8.51955,7192,27812,102538.0, , ,True,0,0,0,92,1450,185,11133,335856,26,26,7,6,goalPredicateCount,90000
logistics_hard,p07.pddl,hillClimberWalker, ,success,150756,100s_hard,229.0,1,0,23718,5929,3447861, ,229,16.1551,13.5791,9182,35861,106371.0, , ,True,0,0,0,41,1148,125,9733,319262,28,29,8,7,goalPredicateCount,90011
logistics_hard,p08.pddl,hillClimberWalker, ,success,190092,100s_hard,264.0,1,0,25154,6288,4231188, ,264,47.0919,42.2182,12434,48561,137274.0, , ,True,0,0,0,29,929,115,7859,261197,29,29,8,7,goalPredicateCount,90001
logistics_hard,p09.pddl,hillClimberWalker, ,success,298700,100s_hard,307.0,1,0,46070,11517,8671506, ,307,51.325300000000006,47.406,15065,59949,141482.0, , ,True,0,0,0,21,763,87,6267,222456,31,31,8,7,goalPredicateCount,90006
satellite_hard,p28-HC-pfile8.pddl,hillClimberWalker, ,success,291644,100s_hard,213.0,1,0,14122,3530,3882280, ,213,16.73297,9.18713,1352,110503,109635.0, , ,True,0,0,0,100,10505,890,86325,1400683,14,14,8,6,goalPredicateCount,90000
satellite_hard,p29-HC-pfile9.pddl,hillClimberWalker, ,success,308396,100s_hard,198.0,1,0,11582,2895,4879941, ,198,19.4167,11.3274,1891,164853,112320.0, , ,True,0,0,0,100,8913,804,72638,1184430,14,14,8,6,goalPredicateCount,90000
satellite_hard,p30-HC-pfile10.pddl,hillClimberWalker, ,success,479900,100s_hard,290.0,1,0,19878,4969,9852264, ,290,51.8375,37.3222,2245,233897,143966.0, , ,True,0,0,0,100,8059,699,66330,1082768,14,14,8,6,goalPredicateCount,90001
satellite_hard,p31-HC-pfile11.pddl,hillClimberWalker, ,success,874060,100s_hard,291.0,1,0,8746,2186,5321135, ,291,47.454800000000006,24.8949,2735,360070,138989.0, , ,True,0,0,0,100,6252,559,51716,844505,14,14,8,6,goalPredicateCount,90000
satellite_hard,p34-HC-pfile14.pddl,hillClimberWalker, ,success,824032,100s_hard,324.0,1,0,18378,4594,4868541, ,324,35.9964,26.8629,1343,209657,128049.0, , ,True,0,0,0,100,11920,1079,77380,1074817,11,12,6,5,goalPredicateCount,90000
satellite_hard,p35-HC-pfile15.pddl,hillClimberWalker, ,success,1037076,100s_hard,382.0,1,0,2038,509,838000, ,382,20.5337,5.71975,2088,336100,111878.0, , ,True,0,0,0,100,8148,746,63787,1016136,13,14,7,6,goalPredicateCount,90000
satellite_hard,p36-HC-pfile16.pddl,hillClimberWalker, ,success,1402480,100s_hard,376.0,1,0,23786,5946,12409109, ,376,103.10470000000001,80.3109,2512,420035,194748.0, , ,True,0,0,0,100,7102,641,56710,919575,14,14,7,6,goalPredicateCount,90000
zenotravel_hard,p15.pddl,hillClimberWalker, ,success,21224,100s_hard,43.0,1,0,738,184,5942, ,43,1.844643,0.147995,665,10175,95761.0, , ,True,7,3,3,95,3556,20,108337,2069555,18,19,30,24,goalPredicateCount,90000
zenotravel_hard,p16.pddl,hillClimberWalker, ,success,24872,100s_hard,46.0,1,0,726,181,15107, ,46,2.024248,0.123996,745,13347,94816.0, , ,True,6,2,2,47,2437,34,91815,2030220,21,22,37,33,goalPredicateCount,90000
