domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,translator_operators,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_invalid_paths,total_walker_steps,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length,walker_heuristic,walker_total_time
driverlog_hard,p16.pddl,greedyResumeWalker, ,success,291096,100s_hard,151.0,1,0,1840690,460172,12315954, ,151,106.655,106.33,500,4910,197389.0, , ,True,3,1,1,20,11537,38460,30372,2309209,19,21,2,2,goalPredicateCount,90000
driverlog_hard,p18.pddl,greedyResumeWalker, ,success,73348,100s_hard,179.0,1,0,246562,61640,1911702, ,179,24.3902,23.9149,875,8780,117517.0, , ,True,0,0,0,20,13151,5245,64378,1610700,18,19,4,4,goalPredicateCount,90000
driverlog_hard,p19.pddl,greedyResumeWalker, ,success,65584,100s_hard,291.0,1,0,199902,49975,1432158, ,291,15.241299999999999,14.5874,1050,10030,105417.0, , ,True,0,0,0,20,8306,28411,18861,1711451,20,21,2,2,goalPredicateCount,90000
driverlog_hard,p20.pddl,greedyResumeWalker, ,success,71536,100s_hard,192.0,1,0,99246,24811,1435028, ,192,33.6386,32.4505,1276,15476,123961.0, , ,True,0,0,0,20,8656,19213,21872,1729424,25,26,2,2,goalPredicateCount,90000
freecell_hard,p13.pddl,greedyResumeWalker, ,success,66632,100s_hard,85.0,1,36,7338,1825,10179, ,85,6.603400000000001,4.3634,369,12548,100130.0, , ,True,4,1,1,20,5967,48,93688,753724,7,9,15,15,goalPredicateCount,90000
freecell_hard,p15.pddl,greedyResumeWalker, ,success,93756,100s_hard,89.0,1,6,2876,717,4933, ,89,5.69186,2.81987,407,16184,98843.0, , ,True,0,0,0,20,4847,0,72203,560525,7,8,14,14,goalPredicateCount,90001
freecell_hard,p16.pddl,greedyResumeWalker, ,success,93564,100s_hard,81.0,1,28,2434,601,4022, ,81,4.3497,2.12391,407,16132,97223.0, , ,True,4,1,1,20,4720,0,81278,663855,7,9,17,16,goalPredicateCount,90000
freecell_hard,p18.pddl,greedyResumeWalker, ,success,110956,100s_hard,111.0,1,1222,30576,7338,34459, ,111,52.968999999999994,44.889,446,20468,145404.0, , ,True,0,0,0,20,5565,1,71472,459864,5,7,12,12,goalPredicateCount,90000
freecell_hard,probfreecell-10-1.pddl,greedyResumeWalker, ,success,107908,100s_hard,80.0,1,19,1177,289,2089, ,80,16.063650000000003,1.84792,376,19387,108494.0, , ,True,10,1,1,20,7038,0,79341,455594,5,6,11,10,goalPredicateCount,90001
freecell_hard,probfreecell-10-4.pddl,greedyResumeWalker, ,success,106376,100s_hard,78.0,1,19,3881,965,6851, ,78,6.631500000000001,3.83152,375,19359,98914.0, , ,True,5,1,1,20,5979,381,61193,604639,8,10,10,7,goalPredicateCount,90000
freecell_hard,probfreecell-11-2.pddl,greedyResumeWalker, ,success,110492,100s_hard,60.0,1,3,665,165,1178, ,60,6.842499,0.723901,411,21366,100412.0, , ,True,8,1,1,20,4736,0,76443,493867,6,7,16,14,goalPredicateCount,90001
freecell_hard,probfreecell-11-4.pddl,greedyResumeWalker, ,success,111284,100s_hard,111.0,1,23,6989,1741,11415, ,111,15.4256,8.71961,411,21353,107324.0, , ,True,0,0,0,10,4753,0,74100,520211,6,8,15,14,goalPredicateCount,90000
freecell_hard,probfreecell-11-5.pddl,greedyResumeWalker, ,success,117256,100s_hard,155.0,1,1788,93558,22942,99973, ,155,116.432,111.141,412,21392,208077.0, , ,True,0,0,0,20,5569,0,76539,519351,6,7,13,13,goalPredicateCount,90000
freecell_hard,probfreecell-12-2.pddl,greedyResumeWalker, ,success,117104,100s_hard,75.0,1,30,9684,2413,13960, ,75,22.3125,15.8272,447,23370,115256.0, , ,True,12,2,2,20,4291,0,68960,432372,5,7,16,14,goalPredicateCount,90000
freecell_hard,probfreecell-12-4.pddl,greedyResumeWalker, ,success,122348,100s_hard,142.0,1,802,16336,3883,18503, ,142,25.1737,18.819,448,23396,116572.0, , ,True,7,1,1,20,5685,0,79617,528539,6,7,14,13,goalPredicateCount,90000
freecell_hard,probfreecell-13-1.pddl,greedyResumeWalker, ,success,135056,100s_hard,134.0,1,15093,210447,48838,229420, ,134,369.62,353.65,484,25399,461428.0, , ,True,0,0,0,20,7823,0,72679,372785,4,6,9,8,goalPredicateCount,90000
freecell_hard,probfreecell-13-3.pddl,greedyResumeWalker, ,success,122696,100s_hard,96.0,1,92,1886,448,2354, ,96,11.529309999999999,5.34775,483,25370,103901.0, , ,True,5,1,1,20,4278,0,65524,436532,6,7,15,14,goalPredicateCount,90000
freecell_hard,probfreecell-13-4.pddl,greedyResumeWalker, ,success,125836,100s_hard,147.0,1,130,16376,4061,19506, ,147,55.5775,41.0543,483,25372,148017.0, , ,True,0,0,0,19,5139,0,68671,433303,5,7,13,13,goalPredicateCount,90000
freecell_hard,probfreecell-9-5.pddl,greedyResumeWalker, ,success,100860,100s_hard,74.0,1,3,3361,839,7376, ,74,7.00869,4.19576,340,17386,98773.0, , ,True,6,2,2,20,4297,0,80062,768677,9,10,18,17,goalPredicateCount,90001
logistics_hard,p05.pddl,greedyResumeWalker, ,success,64944,100s_hard,168.0,1,0,9194,2298,930638, ,168,4.43785,2.63586,5168,19844,94640.0, , ,True,0,0,0,20,1934,246,13695,369728,23,23,7,6,goalPredicateCount,90000
logistics_hard,p06.pddl,greedyResumeWalker, ,success,111588,100s_hard,204.0,1,0,17354,4338,2177930, ,204,8.40886,6.68368,7192,27740,98572.0, , ,True,0,0,0,20,1467,178,11657,349685,26,26,7,6,goalPredicateCount,90004
logistics_hard,p07.pddl,greedyResumeWalker, ,success,149744,100s_hard,229.0,1,0,23718,5929,3385253, ,229,13.684999999999999,11.5312,9182,35840,103820.0, , ,True,0,0,0,20,1063,112,9127,298688,28,29,8,7,goalPredicateCount,90001
logistics_hard,p08.pddl,greedyResumeWalker, ,success,189628,100s_hard,264.0,1,0,25154,6288,4203425, ,264,30.7981,27.4628,12434,48552,120961.0, , ,True,0,0,0,20,1097,115,8571,286754,29,29,7,7,goalPredicateCount,90004
logistics_hard,p09.pddl,greedyResumeWalker, ,success,298164,100s_hard,307.0,1,0,46070,11517,8637861, ,307,80.92569999999999,77.5681,15065,59939,171089.0, , ,True,0,0,0,11,864,94,7396,260617,31,31,8,7,goalPredicateCount,90005
satellite_hard,p28-HC-pfile8.pddl,greedyResumeWalker, ,success,191556,100s_hard,194.0,1,0,998,249,269674, ,194,6.03192,1.15595,1352,110423,101242.0, , ,True,0,0,0,20,14168,1165,113134,1834453,14,14,7,6,goalPredicateCount,90000
satellite_hard,p29-HC-pfile9.pddl,greedyResumeWalker, ,success,304208,100s_hard,198.0,1,0,11582,2895,4639401, ,198,19.3232,12.1674,1891,164773,112795.0, , ,True,0,0,0,20,10997,987,89846,1465512,14,14,8,6,goalPredicateCount,90000
satellite_hard,p30-HC-pfile10.pddl,greedyResumeWalker, ,success,473820,100s_hard,290.0,1,0,19878,4969,9489527, ,290,67.4936,51.0536,2245,233817,161322.0, , ,True,0,0,0,20,8974,780,74074,1209889,14,14,8,6,goalPredicateCount,90000
satellite_hard,p31-HC-pfile11.pddl,greedyResumeWalker, ,success,817000,100s_hard,290.0,1,0,8986,2246,5293223, ,290,49.8479,32.1859,2735,359990,142671.0, , ,True,0,0,0,20,7956,705,66159,1079393,14,14,8,6,goalPredicateCount,90000
satellite_hard,p34-HC-pfile14.pddl,greedyResumeWalker, ,success,737844,100s_hard,287.0,1,0,1150,287,296862, ,287,13.42217,2.11991,1343,209577,106931.0, , ,True,0,0,0,20,16138,1415,103768,1442924,11,12,6,5,goalPredicateCount,90000
satellite_hard,p35-HC-pfile15.pddl,greedyResumeWalker, ,success,1038240,100s_hard,384.0,1,0,2170,542,892492, ,384,20.63317,6.11971,2088,336020,112496.0, , ,True,0,0,0,20,10155,926,80220,1278117,13,14,7,6,goalPredicateCount,90000
satellite_hard,p36-HC-pfile16.pddl,greedyResumeWalker, ,success,1039928,100s_hard,362.0,1,0,1722,430,887251, ,362,28.02919,7.11943,2512,419955,119871.0, , ,True,0,0,0,20,8755,768,71752,1163274,14,14,8,6,goalPredicateCount,90000
zenotravel_hard,p15.pddl,greedyResumeWalker, ,success,21116,100s_hard,46.0,1,0,966,241,8283, ,46,1.357672,0.131996,665,10100,100088.0, , ,True,0,0,0,20,25551,7797,126696,3018971,17,19,4,4,goalPredicateCount,90000
zenotravel_hard,p16.pddl,greedyResumeWalker, ,success,28424,100s_hard,54.0,1,0,950,237,18175, ,54,1.595675,0.139996,390,13320,97458.0, , ,True,0,0,0,20,25146,17282,106285,2359603,14,12,4,3,goalPredicateCount,90000
zenotravel_hard,p17.pddl,greedyResumeWalker, ,success,29216,100s_hard,81.0,1,0,2970,742,47376, ,81,2.164977,0.835967,1035,17780,96326.0, , ,True,0,0,0,20,19533,13592,89733,1956727,14,12,4,3,goalPredicateCount,90000
zenotravel_hard,p18.pddl,greedyResumeWalker, ,success,33576,100s_hard,89.0,1,0,3758,939,49528, ,89,2.9419,0.85991,1135,21980,98502.0, , ,True,0,0,0,20,18576,4866,105116,2067663,15,16,5,4,goalPredicateCount,90000
zenotravel_hard,p19.pddl,greedyResumeWalker, ,success,47848,100s_hard,90.0,1,0,2878,719,27677, ,90,2.917742,0.72397,760,27620,96672.0, , ,True,0,0,0,20,15765,3643,96018,2227615,18,18,6,5,goalPredicateCount,90000
zenotravel_hard,p20.pddl,greedyResumeWalker, ,success,56948,100s_hard,105.0,1,0,6026,1506,92526, ,105,3.3945800000000004,1.71993,820,32800,97816.0, , ,True,0,0,0,20,11749,1398,99287,1996706,17,20,8,6,goalPredicateCount,90000
driverlog_hard,p16.pddl,greedyWalker, ,success,373496,100s_hard,194.0,1,0,2501118,625279,16048130, ,194,136.132,135.421,500,4910,229965.0, , ,True,4,1,1,20,12113,820,105776,1720439,14,14,8,7,goalPredicateCount,90000
driverlog_hard,p18.pddl,greedyWalker, ,success,36944,100s_hard,134.0,1,0,49526,12381,378274, ,134,5.597729999999999,4.97573,825,8380,97571.0, , ,True,3,1,1,20,7096,513,88562,1374313,14,13,12,9,goalPredicateCount,90001
driverlog_hard,p19.pddl,greedyWalker, ,success,64032,100s_hard,304.0,1,0,196366,49091,1444434, ,304,20.8264,19.2227,1050,10030,113069.0, , ,True,5,1,1,20,11981,1488,74272,1374570,15,15,6,5,goalPredicateCount,90000
driverlog_hard,p20.pddl,greedyWalker, ,success,47264,100s_hard,169.0,1,0,13394,3348,185606, ,169,3.60356,2.72786,1276,15476,95153.0, , ,True,3,1,1,20,5794,661,62474,1393411,20,20,10,8,goalPredicateCount,90000
freecell_hard,p13.pddl,greedyWalker, ,success,66884,100s_hard,87.0,1,5,2583,644,3562, ,87,7.024900000000001,3.55184,369,12548,99720.0, , ,True,6,1,1,20,5169,48,81357,657929,7,9,15,15,goalPredicateCount,90000
freecell_hard,p15.pddl,greedyWalker, ,success,93468,100s_hard,82.0,1,4,2766,690,4709, ,82,4.83852,2.55182,407,16184,96659.0, , ,True,3,1,1,20,4732,0,70889,552845,7,8,14,14,goalPredicateCount,90000
freecell_hard,p16.pddl,greedyWalker, ,success,94580,100s_hard,75.0,1,13,3563,887,6342, ,75,7.28578,3.7278,407,16132,99675.0, , ,True,8,2,2,20,4763,0,82256,674100,7,9,17,16,goalPredicateCount,90000
freecell_hard,p18.pddl,greedyWalker, ,success,108648,100s_hard,110.0,1,876,21814,5234,24813, ,110,36.2226,31.0499,446,20468,128114.0, , ,True,4,1,1,20,5939,1,76978,495511,5,7,12,12,goalPredicateCount,90000
freecell_hard,probfreecell-10-1.pddl,greedyWalker, ,success,105828,100s_hard,69.0,1,16,1502,371,2292, ,69,14.475330000000001,1.91192,376,19387,105936.0, , ,True,13,1,1,20,7105,0,79570,459260,5,6,11,10,goalPredicateCount,90001
freecell_hard,probfreecell-10-4.pddl,greedyWalker, ,success,105900,100s_hard,105.0,1,79,3625,886,4436, ,105,13.461500000000001,8.03558,375,19359,106374.0, , ,True,5,1,1,20,4020,0,72548,622093,8,9,18,16,goalPredicateCount,90000
freecell_hard,probfreecell-11-2.pddl,greedyWalker, ,success,109880,100s_hard,56.0,1,1,623,155,1233, ,56,6.42697,1.35993,411,21366,100022.0, , ,True,13,2,2,20,4966,0,80402,518185,6,7,16,14,goalPredicateCount,90000
freecell_hard,probfreecell-11-4.pddl,greedyWalker, ,success,112956,100s_hard,92.0,1,181,8087,1976,9908, ,92,40.5325,27.5948,411,21362,134326.0, , ,True,8,1,1,19,5037,0,79393,558094,6,8,15,14,goalPredicateCount,90000
freecell_hard,probfreecell-11-5.pddl,greedyWalker, ,success,114364,100s_hard,119.0,1,151,40101,9987,53763, ,119,58.0752,52.5533,412,21392,151013.0, , ,True,4,1,1,20,5274,0,72013,488893,6,7,13,13,goalPredicateCount,90000
freecell_hard,probfreecell-12-2.pddl,greedyWalker, ,success,117760,100s_hard,65.0,1,24,6286,1565,9318, ,65,23.6918,14.8152,447,23370,115631.0, , ,True,14,2,2,20,4443,0,70168,440317,5,7,15,14,goalPredicateCount,90000
freecell_hard,probfreecell-12-4.pddl,greedyWalker, ,success,118184,100s_hard,115.0,1,377,12731,3088,14371, ,115,27.9784,16.6472,448,23394,119427.0, , ,True,0,0,0,18,5182,1,73739,490203,6,7,14,13,goalPredicateCount,90000
freecell_hard,probfreecell-13-1.pddl,greedyWalker, ,success,124748,100s_hard,104.0,1,575,12425,2962,13511, ,104,33.0672,16.3832,484,25399,125018.0, , ,True,11,1,1,20,7110,1,66283,340343,4,6,9,9,goalPredicateCount,90000
freecell_hard,probfreecell-13-3.pddl,greedyWalker, ,success,123172,100s_hard,95.0,1,46,1684,409,2146, ,95,7.93675,2.2278,483,25363,101622.0, , ,True,9,1,1,13,4878,0,74010,493142,6,7,15,14,goalPredicateCount,90001
freecell_hard,probfreecell-13-4.pddl,greedyWalker, ,success,124084,100s_hard,179.0,1,131,17669,4384,21015, ,179,33.791,22.927,483,25373,125870.0, , ,True,0,0,0,20,5033,0,67252,422007,5,7,13,13,goalPredicateCount,90001
freecell_hard,probfreecell-9-5.pddl,greedyWalker, ,success,101868,100s_hard,77.0,1,5,4703,1174,10199, ,77,5.92578,3.65184,340,17386,98485.0, , ,True,5,1,1,20,4839,0,88604,847619,9,10,18,16,goalPredicateCount,90000
logistics_hard,p05.pddl,greedyWalker, ,success,64948,100s_hard,168.0,1,0,9290,2322,936191, ,168,3.48633,2.35188,5168,19844,93654.0, , ,True,0,0,0,20,2213,313,15468,419958,23,23,6,6,goalPredicateCount,90004
logistics_hard,p06.pddl,greedyWalker, ,success,111584,100s_hard,204.0,1,0,17354,4338,2177329, ,204,8.46853,6.6437,7192,27740,98687.0, , ,True,0,0,0,20,1304,145,10307,308778,26,26,7,6,goalPredicateCount,90001
logistics_hard,p07.pddl,greedyWalker, ,success,149576,100s_hard,229.0,1,0,23718,5929,3375492, ,229,21.0031,18.4631,9182,35840,111215.0, , ,True,0,0,0,20,1030,103,8879,290250,28,29,8,7,goalPredicateCount,90009
logistics_hard,p08.pddl,greedyWalker, ,success,189496,100s_hard,264.0,1,0,25154,6288,4194743, ,264,33.8691,29.3986,12434,48552,124025.0, , ,True,0,0,0,20,910,111,7650,254664,29,29,8,7,goalPredicateCount,90005
logistics_hard,p09.pddl,greedyWalker, ,success,298760,100s_hard,307.0,1,0,46070,11517,8673236, ,307,95.5723,90.4916,15065,59947,185798.0, , ,True,0,0,0,19,771,82,6186,219852,31,31,8,7,goalPredicateCount,90010
satellite_hard,p28-HC-pfile8.pddl,greedyWalker, ,success,191576,100s_hard,194.0,1,0,998,249,269674, ,194,9.06366,1.10795,1352,110423,104149.0, , ,True,0,0,0,20,12594,1081,102377,1660728,14,14,8,6,goalPredicateCount,90000
satellite_hard,p29-HC-pfile9.pddl,greedyWalker, ,success,304372,100s_hard,198.0,1,0,11582,2895,4642551, ,198,18.2395,10.8475,1891,164773,111631.0, , ,True,0,0,0,20,10899,1005,88620,1447635,14,14,8,6,goalPredicateCount,90000
satellite_hard,p30-HC-pfile10.pddl,greedyWalker, ,success,473800,100s_hard,290.0,1,0,19878,4969,9489527, ,290,46.95739999999999,31.1143,2245,233817,140777.0, , ,True,0,0,0,20,9161,838,74214,1211061,14,14,8,6,goalPredicateCount,90000
satellite_hard,p31-HC-pfile11.pddl,greedyWalker, ,success,870720,100s_hard,291.0,1,0,8746,2186,5148441, ,291,42.6306,25.2427,2735,359990,135448.0, , ,True,0,0,0,20,9177,829,74743,1221193,14,14,8,6,goalPredicateCount,90000
satellite_hard,p34-HC-pfile14.pddl,greedyWalker, ,success,736376,100s_hard,288.0,1,0,1154,288,297901, ,288,13.08128,2.17986,1343,209577,108198.0, , ,True,0,0,0,20,15238,1385,98594,1370218,11,12,6,5,goalPredicateCount,90000
satellite_hard,p35-HC-pfile15.pddl,greedyWalker, ,success,1085720,100s_hard,405.0,1,0,6542,1635,2709961, ,405,38.2666,22.1787,2088,336020,130577.0, , ,True,0,0,0,20,11270,970,88968,1416600,13,14,7,6,goalPredicateCount,90000
satellite_hard,p36-HC-pfile16.pddl,greedyWalker, ,success,1162048,100s_hard,394.0,1,0,14886,3721,7679774, ,394,69.8278,49.0136,2512,419955,161577.0, , ,True,0,0,0,20,8477,688,69605,1126397,14,14,8,6,goalPredicateCount,90000
zenotravel_hard,p15.pddl,greedyWalker, ,success,20924,100s_hard,46.0,1,0,1194,298,5960, ,46,1.013149,0.14399,665,10100,97539.0, , ,True,3,1,1,20,7104,55,132731,2590734,18,19,18,15,goalPredicateCount,90000
zenotravel_hard,p16.pddl,greedyWalker, ,success,25784,100s_hard,51.0,1,0,2130,532,63639, ,51,1.732967,0.323955,745,13320,95747.0, , ,True,6,2,2,20,5239,355,118849,2744474,21,23,22,21,goalPredicateCount,90000
zenotravel_hard,p17.pddl,greedyWalker, ,success,29000,100s_hard,84.0,1,0,2766,691,37230, ,84,2.977957,0.739962,1035,17780,98341.0, , ,True,0,0,0,20,4571,68,120403,2512945,20,22,26,24,goalPredicateCount,90000
zenotravel_hard,p18.pddl,greedyWalker, ,success,33540,100s_hard,76.0,1,0,2502,625,21636, ,76,2.619926,0.499979,1135,21980,97428.0, , ,True,6,2,2,20,3830,55,115155,2204026,18,20,30,26,goalPredicateCount,90000
zenotravel_hard,p19.pddl,greedyWalker, ,success,39212,100s_hard,87.0,1,0,3506,876,35668, ,87,3.59218,1.28793,1485,27620,98329.0, , ,True,6,2,2,20,9162,974,95617,2275694,21,23,10,8,goalPredicateCount,90000
zenotravel_hard,p20.pddl,greedyWalker, ,success,57480,100s_hard,108.0,1,0,4418,1104,95778, ,108,8.32768,4.67178,820,32800,102156.0, , ,True,3,1,1,20,3102,14,99365,1689699,16,17,32,27,goalPredicateCount,90000
driverlog_hard,p16.pddl,hillClimberWalker, ,success,377616,100s_hard,181.0,1,0,2525474,631368,16227577, ,181,144.38500000000002,143.786,500,4910,237271.0, , ,True,8,2,2,20,10655,802,95383,1549127,14,14,8,7,goalPredicateCount,90000
driverlog_hard,p18.pddl,hillClimberWalker, ,success,47932,100s_hard,189.0,1,0,113886,28471,915121, ,189,12.5088,11.4914,825,8380,105261.0, , ,True,5,1,1,20,5711,456,69940,1084192,14,13,12,9,goalPredicateCount,90000
driverlog_hard,p19.pddl,hillClimberWalker, ,success,63952,100s_hard,285.0,1,0,198650,49662,1454608, ,285,16.1849,15.0793,1050,10030,108445.0, , ,True,5,1,1,20,10576,1425,65466,1215699,15,15,6,5,goalPredicateCount,90000
driverlog_hard,p20.pddl,hillClimberWalker, ,success,55556,100s_hard,192.0,1,0,37690,9422,537772, ,192,6.48099,5.59573,1276,15476,97445.0, , ,True,3,1,1,20,5343,631,56809,1271854,20,20,10,7,goalPredicateCount,90000
freecell_hard,p13.pddl,hillClimberWalker, ,success,66120,100s_hard,87.0,1,6,3812,951,6278, ,87,5.34825,2.84758,369,12548,99127.0, , ,True,4,1,1,20,5396,42,85521,690782,7,9,15,15,goalPredicateCount,90000
freecell_hard,p15.pddl,hillClimberWalker, ,success,92952,100s_hard,89.0,1,55,3705,912,5476, ,89,5.53773,2.76775,407,16184,98062.0, , ,True,3,1,1,20,4958,0,74347,578662,7,8,14,14,goalPredicateCount,90000
freecell_hard,p16.pddl,hillClimberWalker, ,success,96112,100s_hard,78.0,1,88,20578,5122,28901, ,78,51.895900000000005,48.242,407,16132,145323.0, , ,True,4,1,1,20,4426,0,75489,615110,7,9,17,16,goalPredicateCount,90000
freecell_hard,p18.pddl,hillClimberWalker, ,success,111200,100s_hard,116.0,1,1516,36654,8784,43530, ,116,47.230599999999995,41.7616,446,20468,139171.0, , ,True,0,0,0,20,5299,0,69085,444890,5,7,13,12,goalPredicateCount,90001
freecell_hard,probfreecell-10-1.pddl,hillClimberWalker, ,success,109328,100s_hard,92.0,1,109,8035,1981,9677, ,92,21.535249999999998,9.57944,376,19387,113666.0, , ,True,8,1,1,20,7143,0,81303,468001,5,6,11,10,goalPredicateCount,90001
freecell_hard,probfreecell-10-4.pddl,hillClimberWalker, ,success,105984,100s_hard,71.0,1,2,2388,596,3491, ,71,9.167349999999999,4.2358,375,19359,102061.0, , ,True,5,1,1,20,4198,0,74206,637430,8,9,17,16,goalPredicateCount,90001
freecell_hard,probfreecell-11-2.pddl,hillClimberWalker, ,success,114580,100s_hard,77.0,1,3,56697,14173,106046, ,77,78.0787,73.2471,411,21360,170209.0, , ,True,14,2,2,14,4979,0,80477,522621,6,7,16,14,goalPredicateCount,90000
freecell_hard,probfreecell-11-4.pddl,hillClimberWalker, ,success,112468,100s_hard,117.0,1,71,7053,1745,7959, ,117,15.93474,7.85965,411,21363,107381.0, , ,True,7,1,1,20,5068,0,79496,556894,6,8,15,14,goalPredicateCount,90000
freecell_hard,probfreecell-11-5.pddl,hillClimberWalker, ,success,114476,100s_hard,121.0,1,117,21171,5263,26886, ,121,33.4428,27.4299,412,21392,126637.0, , ,True,0,0,0,20,5481,1,75641,512616,6,7,13,13,goalPredicateCount,90000
freecell_hard,probfreecell-12-2.pddl,hillClimberWalker, ,success,118128,100s_hard,75.0,1,25,20351,5081,28917, ,75,35.8462,27.9388,447,23370,127788.0, , ,True,7,1,1,20,4224,0,66437,418490,5,7,15,14,goalPredicateCount,90000
freecell_hard,probfreecell-12-4.pddl,hillClimberWalker, ,success,119236,100s_hard,112.0,1,547,18353,4451,21465, ,112,35.330200000000005,28.1664,448,23396,127424.0, , ,True,6,1,1,20,4814,0,67912,447789,6,7,14,13,goalPredicateCount,90001
freecell_hard,probfreecell-13-1.pddl,hillClimberWalker, ,success,137652,100s_hard,150.0,1,17721,266259,62134,296055, ,150,653.369,639.579,484,25399,745601.0, , ,True,0,0,0,20,7523,0,69384,356761,4,6,9,8,goalPredicateCount,90001
freecell_hard,probfreecell-13-3.pddl,hillClimberWalker, ,success,121384,100s_hard,103.0,1,11,1717,426,2414, ,103,7.17127,2.5838,483,25370,99171.0, , ,True,7,1,1,20,4409,0,66737,444601,6,7,15,14,goalPredicateCount,90000
freecell_hard,probfreecell-13-4.pddl,hillClimberWalker, ,success,127556,100s_hard,137.0,1,1190,42540,10337,50120, ,137,80.2403,69.6683,483,25373,173102.0, , ,True,0,0,0,20,5830,0,77525,488813,5,7,13,13,goalPredicateCount,90000
freecell_hard,probfreecell-9-5.pddl,hillClimberWalker, ,success,101944,100s_hard,61.0,1,7,1473,366,2701, ,61,4.5237,1.57192,340,17386,96016.0, , ,True,6,1,1,20,4171,0,76550,738193,9,10,18,16,goalPredicateCount,90000
logistics_hard,p05.pddl,hillClimberWalker, ,success,64984,100s_hard,168.0,1,0,9194,2298,932842, ,168,3.84523,2.53988,5168,19844,94113.0, , ,True,0,0,0,20,1851,269,13124,356149,23,23,7,6,goalPredicateCount,90001
logistics_hard,p06.pddl,hillClimberWalker, ,success,111036,100s_hard,204.0,1,0,17354,4338,2152282, ,204,22.7491,18.8831,7192,27740,113009.0, , ,True,0,0,0,20,1369,171,10837,325618,26,26,7,6,goalPredicateCount,90002
logistics_hard,p07.pddl,hillClimberWalker, ,success,149732,100s_hard,229.0,1,0,23718,5929,3383765, ,229,16.0721,12.5512,9182,35840,106233.0, , ,True,0,0,0,20,1092,127,9391,307459,28,29,8,7,goalPredicateCount,90006
logistics_hard,p08.pddl,hillClimberWalker, ,success,189484,100s_hard,264.0,1,0,25154,6288,4194113, ,264,22.3428,19.0869,12434,48552,112489.0, , ,True,0,0,0,20,983,109,7697,258045,29,29,7,6,goalPredicateCount,90007
logistics_hard,p09.pddl,hillClimberWalker, ,success,297960,100s_hard,307.0,1,0,45898,11474,8630388, ,307,41.3635,37.8982,15065,59945,131545.0, , ,True,0,0,0,17,818,83,6725,238080,31,31,8,7,goalPredicateCount,90005
satellite_hard,p28-HC-pfile8.pddl,hillClimberWalker, ,success,192072,100s_hard,194.0,1,0,886,221,239361, ,194,7.63382,0.775878,1352,110423,102668.0, , ,True,0,0,0,20,10192,861,84261,1365413,14,14,8,6,goalPredicateCount,90000
satellite_hard,p29-HC-pfile9.pddl,hillClimberWalker, ,success,249132,100s_hard,198.0,1,0,3650,912,1465398, ,198,17.52774,3.96382,1891,164773,111256.0, , ,True,0,0,0,20,9002,772,72699,1186492,14,14,8,6,goalPredicateCount,90000
satellite_hard,p30-HC-pfile10.pddl,hillClimberWalker, ,success,473812,100s_hard,290.0,1,0,19878,4969,9489527, ,290,44.2357,33.4377,2245,233817,136028.0, , ,True,0,0,0,20,8086,729,65860,1074822,14,14,8,6,goalPredicateCount,90001
satellite_hard,p31-HC-pfile11.pddl,hillClimberWalker, ,success,870928,100s_hard,291.0,1,0,8746,2186,5150627, ,291,43.5191,26.4182,2735,359990,135881.0, , ,True,0,0,0,20,6707,655,54728,894957,14,14,8,6,goalPredicateCount,90000
satellite_hard,p34-HC-pfile14.pddl,hillClimberWalker, ,success,736324,100s_hard,288.0,1,0,1154,288,297902, ,288,13.31814,2.13988,1343,209577,106935.0, , ,True,0,0,0,20,12456,1069,79784,1109406,11,12,6,5,goalPredicateCount,90000
satellite_hard,p35-HC-pfile15.pddl,hillClimberWalker, ,success,1083896,100s_hard,405.0,1,0,6542,1635,2696936, ,405,58.5948,26.6189,2088,336020,150698.0, , ,True,0,0,0,20,7868,650,62687,996836,13,14,7,6,goalPredicateCount,90000
satellite_hard,p36-HC-pfile16.pddl,hillClimberWalker, ,success,1163212,100s_hard,394.0,1,0,15018,3754,7748859, ,394,73.554,50.3334,2512,419955,165079.0, , ,True,0,0,0,20,6204,556,50595,820739,14,14,8,6,goalPredicateCount,90000
zenotravel_hard,p15.pddl,hillClimberWalker, ,success,23840,100s_hard,49.0,1,0,1250,312,8601, ,49,1.139767,0.119995,350,10100,96889.0, , ,True,3,1,1,20,6516,55,121835,2370916,18,19,18,15,goalPredicateCount,90001
zenotravel_hard,p16.pddl,hillClimberWalker, ,success,29156,100s_hard,52.0,1,0,1606,401,31404, ,52,1.7992789999999999,0.283992,390,13320,95446.0, , ,True,3,1,1,20,4121,271,96272,2216769,21,23,23,21,goalPredicateCount,90000
zenotravel_hard,p17.pddl,hillClimberWalker, ,success,30296,100s_hard,85.0,1,0,5802,1450,91308, ,85,1.870776,0.815969,1035,17780,93875.0, , ,True,0,0,0,20,6753,110,95484,2317733,22,23,14,13,goalPredicateCount,90000
zenotravel_hard,p18.pddl,hillClimberWalker, ,success,39824,100s_hard,71.0,1,0,1090,272,11637, ,71,2.075357,0.24398,585,21980,96183.0, , ,True,6,2,2,20,3747,57,110226,2109041,18,20,29,25,goalPredicateCount,90000
