domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,macros_generated
depot_easy,p01.pddl,greedyResumeWalker, ,success,10956,experiment_1,8.0,1,0,50,12,192, ,8,0.28,0.01,58,4655.0,True,True,True,4,1,100
depot_easy,p02.pddl,greedyResumeWalker, ,success,11228,experiment_1,15.0,1,0,134,33,456, ,15,0.34,0.01,100,3430.0,True,True,True,5,2,100
depot_easy,p03.pddl,greedyResumeWalker, ,success,12284,experiment_1,37.0,1,0,646,161,1833, ,37,0.4012998,0.0200354,150,2923.0,True,True,True,5,2,92
depot_easy,p04.pddl,greedyResumeWalker, ,success,13260,experiment_1,56.0,1,0,1854,463,4675, ,56,0.6699358,0.075999,208,3352.0,True,True,True,4,2,100
depot_easy,p07.pddl,greedyResumeWalker, ,success,12452,experiment_1,26.0,1,0,1306,326,3875, ,26,0.8400174,0.0399994,174,4287.0,True,True,True,2,1,100
depot_easy,p08.pddl,greedyResumeWalker, ,success,16452,experiment_1,37.0,1,0,782,195,2364, ,37,1.2566159,0.0599686,284,4144.0,True,True,True,0,0,100
depot_easy,p13.pddl,greedyResumeWalker, ,success,14488,experiment_1,24.0,1,0,250,62,1375, ,24,0.4748696,0.01,278,3034.0,True,True,True,3,1,92
depot_easy,p14.pddl,greedyResumeWalker, ,success,24252,experiment_1,49.0,1,0,726,181,3453, ,49,0.454882,0.127971,404,1817.0,True,True,True,0,0,1
depot_easy,p16.pddl,greedyResumeWalker, ,success,15936,experiment_1,38.0,1,0,614,153,3631, ,38,0.4039988,0.0279991,274,2107.0,True,True,True,2,1,64
depot_easy,p19.pddl,greedyResumeWalker, ,success,25920,experiment_1,56.0,1,0,1534,383,13526, ,56,0.624575,0.316,388,1761.0,True,True,True,0,0,0
driverlog_easy,p01.pddl,greedyResumeWalker, ,success,10536,experiment_1,6.0,1,0,30,7,75, ,6,0.06999999999999999,0.01,34,3368.0,True,True,True,2,1,20
driverlog_easy,p02.pddl,greedyResumeWalker, ,success,11388,experiment_1,24.0,1,0,19738,4934,41242, ,24,0.0745925,0.0545925,41,2274.0,True,True,True,0,0,4
driverlog_easy,p03.pddl,greedyResumeWalker, ,success,10676,experiment_1,15.0,1,0,130,32,240, ,15,0.18000000000000002,0.01,46,3512.0,True,True,True,0,0,100
driverlog_easy,p04.pddl,greedyResumeWalker, ,success,11600,experiment_1,23.0,1,0,17754,4438,47682, ,23,0.0759901,0.0559901,51,2200.0,True,True,True,0,0,8
driverlog_easy,p05.pddl,greedyResumeWalker, ,success,10800,experiment_1,22.0,1,0,310,77,903, ,22,0.19,0.01,59,2961.0,True,True,True,0,0,100
driverlog_easy,p06.pddl,greedyResumeWalker, ,success,10800,experiment_1,11.0,1,0,54,13,189, ,11,0.09,0.01,69,3772.0,True,True,True,2,1,53
driverlog_easy,p07.pddl,greedyResumeWalker, ,success,10804,experiment_1,18.0,1,0,1798,449,6345, ,18,0.1059032,0.0159032,78,3380.0,True,True,True,0,0,44
driverlog_easy,p08.pddl,greedyResumeWalker, ,success,12448,experiment_1,25.0,1,0,20494,5123,80756, ,25,0.2307303,0.0879809,84,2304.0,True,True,True,0,0,98
driverlog_easy,p09.pddl,greedyResumeWalker, ,success,11320,experiment_1,49.0,1,0,4850,1212,13521, ,49,0.06598799999999999,0.0319881,97,3000.0,True,True,True,0,0,4
driverlog_easy,p10.pddl,greedyResumeWalker, ,success,11064,experiment_1,21.0,1,0,270,67,926, ,21,0.13,0.01,114,2273.0,True,True,True,0,0,54
driverlog_easy,p11.pddl,greedyResumeWalker, ,success,11328,experiment_1,30.0,1,0,346,86,1254, ,30,0.2,0.01,129,2801.0,True,True,True,0,0,80
driverlog_easy,p12.pddl,greedyResumeWalker, ,success,16360,experiment_1,41.0,1,0,49374,12343,167923, ,41,0.515621,0.459979,176,1786.0,True,True,True,0,0,2
driverlog_easy,p13.pddl,greedyResumeWalker, ,success,12920,experiment_1,41.0,1,0,7594,1898,28679, ,41,0.329061,0.115897,197,2420.0,True,True,True,0,0,46
driverlog_easy,p14.pddl,greedyResumeWalker, ,success,12168,experiment_1,42.0,1,0,506,126,1599, ,42,0.1219866,0.01,195,1869.0,True,True,True,0,0,33
driverlog_easy,p15.pddl,greedyResumeWalker, ,success,14276,experiment_1,53.0,1,0,926,231,4235, ,53,0.21458929999999998,0.0279994,336,1663.0,True,True,True,0,0,0
driverlog_easy,p17.pddl,greedyResumeWalker, ,success,23072,experiment_1,126.0,1,0,4714,1178,37804, ,126,0.575417,0.323922,665,1738.0,True,True,True,0,0,1
freecell_easy,p01.pddl,greedyResumeWalker, ,success,12416,experiment_1,8.0,1,0,34,8,48, ,8,0.1544375,0.01,75,3095.0,True,True,True,0,0,9
freecell_easy,p02.pddl,greedyResumeWalker, ,success,15432,experiment_1,14.0,1,0,58,14,102, ,14,0.5658043,0.01,112,2315.0,True,True,True,0,0,56
freecell_easy,p03.pddl,greedyResumeWalker, ,success,17288,experiment_1,21.0,1,0,166,41,317, ,21,1.0705214,0.0239928,146,3543.0,True,True,True,0,0,51
freecell_easy,p04.pddl,greedyResumeWalker, ,success,20300,experiment_1,26.0,1,0,294,73,623, ,26,1.4259885,0.0439988,180,3559.0,True,True,True,12,2,83
freecell_easy,p05.pddl,greedyResumeWalker, ,success,24076,experiment_1,29.0,1,1,243,60,423, ,29,1.6529713000000001,0.0559792,220,4178.0,True,True,True,4,1,97
freecell_easy,p06.pddl,greedyResumeWalker, ,success,34932,experiment_1,38.0,1,1,295,73,604, ,38,3.59571,0.112,255,14866.0,True,True,True,7,1,100
freecell_easy,p07.pddl,greedyResumeWalker, ,success,35256,experiment_1,58.0,1,0,642,160,980, ,58,3.375981,0.211998,259,15299.0,True,True,True,4,1,100
freecell_easy,probfreecell-2-1.pddl,greedyResumeWalker, ,success,24300,experiment_1,9.0,1,0,38,9,54, ,9,0.5374968,0.01,92,2263.0,True,True,True,0,0,41
freecell_easy,probfreecell-2-2.pddl,greedyResumeWalker, ,success,23464,experiment_1,8.0,1,0,34,8,99, ,8,0.545014,0.01,91,2365.0,True,True,True,0,0,74
freecell_easy,probfreecell-2-3.pddl,greedyResumeWalker, ,success,23988,experiment_1,8.0,1,0,34,8,55, ,8,0.7734198,0.01,92,2431.0,True,True,True,0,0,90
freecell_easy,probfreecell-2-4.pddl,greedyResumeWalker, ,success,24332,experiment_1,8.0,1,0,34,8,67, ,8,0.7150348000000001,0.01,90,2550.0,True,True,True,0,0,62
freecell_easy,probfreecell-2-5.pddl,greedyResumeWalker, ,success,23936,experiment_1,9.0,1,0,38,9,65, ,9,0.5452512,0.01,92,2279.0,True,True,True,0,0,48
freecell_easy,probfreecell-3-1.pddl,greedyResumeWalker, ,success,34792,experiment_1,14.0,1,0,58,14,117, ,14,1.1985080000000001,0.0280005,125,3179.0,True,True,True,0,0,54
freecell_easy,probfreecell-3-2.pddl,greedyResumeWalker, ,success,34984,experiment_1,13.0,1,0,54,13,146, ,13,0.881978,0.0160005,124,2565.0,True,True,True,0,0,53
freecell_easy,probfreecell-3-3.pddl,greedyResumeWalker, ,success,34152,experiment_1,13.0,1,0,54,13,139, ,13,0.6114206,0.0160002,126,2174.0,True,True,True,0,0,42
freecell_easy,probfreecell-3-4.pddl,greedyResumeWalker, ,success,35084,experiment_1,12.0,1,0,50,12,137, ,12,0.8241226,0.0159998,125,2540.0,True,True,True,0,0,74
freecell_easy,probfreecell-3-5.pddl,greedyResumeWalker, ,success,35104,experiment_1,13.0,1,0,54,13,120, ,13,1.023471,0.0239998,124,2565.0,True,True,True,0,0,48
gripper,prob01.pddl,greedyResumeWalker, ,success,10536,experiment_1,10.0,1,0,90,22,106, ,10,0.02,0.01,24,1720.0,True,True,True,6,2,6
gripper,prob02.pddl,greedyResumeWalker, ,success,10536,experiment_1,19.0,1,0,106,26,142, ,19,0.01,0.01,34,1342.0,True,True,True,5,4,2
gripper,prob03.pddl,greedyResumeWalker, ,success,10536,experiment_1,28.0,1,0,174,43,273, ,28,0.02,0.01,44,1218.0,True,True,True,7,6,2
gripper,prob04.pddl,greedyResumeWalker, ,success,10668,experiment_1,37.0,1,0,222,55,400, ,37,0.02,0.01,54,1165.0,True,True,True,8,8,1
gripper,prob05.pddl,greedyResumeWalker, ,success,10804,experiment_1,43.0,1,0,270,67,564, ,43,0.04,0.01,64,1166.0,True,True,True,12,10,4
gripper,prob06.pddl,greedyResumeWalker, ,success,10928,experiment_1,52.0,1,0,318,79,737, ,52,0.03,0.01,74,1155.0,True,True,True,12,12,3
gripper,prob07.pddl,greedyResumeWalker, ,success,11060,experiment_1,59.0,1,0,374,93,960, ,59,0.02,0.01,84,1099.0,True,True,True,14,14,3
gripper,prob08.pddl,greedyResumeWalker, ,success,11312,experiment_1,67.0,1,0,394,98,1114, ,67,0.02,0.01,94,1082.0,True,True,True,17,16,2
gripper,prob09.pddl,greedyResumeWalker, ,success,11436,experiment_1,77.0,1,0,462,115,1410, ,77,0.02,0.01,104,1040.0,True,True,True,18,18,1
gripper,prob10.pddl,greedyResumeWalker, ,success,11576,experiment_1,81.0,1,0,494,123,1642, ,81,0.03,0.01,114,1092.0,True,True,True,20,19,5
gripper,prob11.pddl,greedyResumeWalker, ,success,11816,experiment_1,91.0,1,0,542,135,1928, ,91,0.04,0.01,124,1143.0,True,True,True,23,22,3
gripper,prob12.pddl,greedyResumeWalker, ,success,12088,experiment_1,101.0,1,0,606,151,2304, ,101,0.0305866,0.01,134,1128.0,True,True,True,24,24,1
gripper,prob13.pddl,greedyResumeWalker, ,success,12232,experiment_1,107.0,1,0,662,165,2688, ,107,0.025154799999999998,0.0120354,144,1128.0,True,True,True,28,26,3
gripper,prob14.pddl,greedyResumeWalker, ,success,12488,experiment_1,115.0,1,0,686,171,2954, ,115,0.03,0.01,154,1083.0,True,True,True,29,28,3
gripper,prob15.pddl,greedyResumeWalker, ,success,12716,experiment_1,125.0,1,0,750,187,3414, ,125,0.046045,0.016045,164,1110.0,True,True,True,30,30,1
gripper,prob16.pddl,greedyResumeWalker, ,success,13300,experiment_1,132.0,1,0,678,169,3773, ,132,0.028958900000000003,0.0159989,174,1069.0,True,True,True,2,1,1
gripper,prob17.pddl,greedyResumeWalker, ,success,13792,experiment_1,141.0,1,0,714,178,4171, ,141,0.03542,0.01542,184,1091.0,True,True,True,0,0,0
gripper,prob18.pddl,greedyResumeWalker, ,success,13992,experiment_1,149.0,1,0,894,223,4740, ,149,0.051571900000000004,0.019983,194,1171.0,True,True,True,36,36,1
gripper,prob19.pddl,greedyResumeWalker, ,success,14288,experiment_1,157.0,1,0,794,198,5115, ,157,0.0638531,0.0198906,204,1152.0,True,True,True,0,0,0
gripper,prob20.pddl,greedyResumeWalker, ,success,14484,experiment_1,163.0,1,0,822,205,5537, ,163,0.035181699999999996,0.0119816,214,1104.0,True,True,True,2,1,2
hanoi,pb1.pddl,greedyResumeWalker, ,success,10540,experiment_1,7.0,1,0,70,17,49, ,7,0.01,0.01,22,4542.0,True,True,True,0,0,0
hanoi,pb2.pddl,greedyResumeWalker, ,success,10672,experiment_1,15.0,1,0,150,37,110, ,15,0.02,0.01,30,6163.0,True,True,True,0,0,0
hanoi,pb3.pddl,greedyResumeWalker, ,success,10668,experiment_1,38.0,1,0,922,230,688, ,38,0.01,0.01,39,4247.0,True,True,True,0,0,0
hanoi,pb4.pddl,greedyResumeWalker, ,success,10800,experiment_1,70.0,1,0,1446,361,1082, ,70,0.0349416,0.0119998,49,4184.0,True,True,True,0,0,0
hanoi,pb5.pddl,greedyResumeWalker, ,success,11076,experiment_1,164.0,1,0,4362,1090,3269, ,164,0.053297899999999995,0.0319873,60,4844.0,True,True,True,0,0,0
hanoi,pb6.pddl,greedyResumeWalker, ,success,11616,experiment_1,314.0,1,0,12278,3069,9206, ,314,0.15196,0.11196,72,4899.0,True,True,True,0,0,0
logistics_easy,p01.pddl,greedyResumeWalker, ,success,14504,experiment_1,32.0,1,0,430,107,16192, ,32,0.1396283,0.0199922,559,1184.0,True,True,True,0,0,0
logistics_easy,p02.pddl,greedyResumeWalker, ,success,19364,experiment_1,53.0,1,0,1618,404,79921, ,53,0.2968478,0.0758793,1206,1309.0,True,True,True,0,0,0
logistics_easy,p03.pddl,greedyResumeWalker, ,success,26836,experiment_1,81.0,1,0,2754,688,179477, ,81,0.931514,0.267981,2175,1980.0,True,True,True,0,0,0
miconic,s1-0.pddl,greedyResumeWalker, ,success,10536,experiment_1,3.0,1,0,14,3,6, ,3,0.01,0.01,6,7296.0,True,True,True,2,1,1
miconic,s1-1.pddl,greedyResumeWalker, ,success,10536,experiment_1,2.0,1,0,10,2,5, ,2,0.01,0.01,6,5965.0,True,True,True,2,1,1
miconic,s1-2.pddl,greedyResumeWalker, ,success,10536,experiment_1,3.0,1,0,14,3,6, ,3,0.01,0.01,6,5017.0,True,True,True,2,1,1
miconic,s1-3.pddl,greedyResumeWalker, ,success,10536,experiment_1,3.0,1,0,14,3,6, ,3,0.01,0.01,6,5842.0,True,True,True,2,1,1
miconic,s1-4.pddl,greedyResumeWalker, ,success,10536,experiment_1,3.0,1,0,14,3,6, ,3,0.01,0.01,6,4887.0,True,True,True,2,1,1
miconic,s10-0.pddl,greedyResumeWalker, ,success,11456,experiment_1,47.0,1,0,574,143,3204, ,47,0.05,0.01,60,3719.0,True,True,True,0,0,47
miconic,s10-1.pddl,greedyResumeWalker, ,success,11324,experiment_1,41.0,1,0,466,116,2577, ,41,0.08,0.01,60,3794.0,True,True,True,1,1,42
miconic,s10-2.pddl,greedyResumeWalker, ,success,11324,experiment_1,44.0,1,0,490,122,2788, ,44,0.09,0.01,60,3657.0,True,True,True,4,2,39
miconic,s10-3.pddl,greedyResumeWalker, ,success,11588,experiment_1,38.0,1,0,450,112,2358, ,38,0.09,0.01,60,3681.0,True,True,True,0,0,39
miconic,s10-4.pddl,greedyResumeWalker, ,success,11328,experiment_1,43.0,1,0,474,118,2667, ,43,0.04,0.01,60,3345.0,True,True,True,0,0,32
miconic,s11-0.pddl,greedyResumeWalker, ,success,11592,experiment_1,53.0,1,0,682,170,3847, ,53,0.03,0.01,66,2968.0,True,True,True,2,1,13
miconic,s11-1.pddl,greedyResumeWalker, ,success,11460,experiment_1,48.0,1,0,546,136,3068, ,48,0.04,0.01,66,3036.0,True,True,True,2,2,4
miconic,s11-2.pddl,greedyResumeWalker, ,success,11724,experiment_1,57.0,1,0,858,214,4727, ,57,0.060000000000000005,0.01,66,2964.0,True,True,True,0,0,14
miconic,s11-3.pddl,greedyResumeWalker, ,success,11716,experiment_1,44.0,1,0,598,149,3405, ,44,0.060000000000000005,0.01,66,3534.0,True,True,True,3,2,14
miconic,s11-4.pddl,greedyResumeWalker, ,success,11592,experiment_1,46.0,1,0,718,179,4044, ,46,0.04,0.01,66,3270.0,True,True,True,0,0,5
miconic,s12-0.pddl,greedyResumeWalker, ,success,11988,experiment_1,49.0,1,0,558,139,3348, ,49,0.05,0.01,72,2921.0,True,True,True,1,1,2
miconic,s12-1.pddl,greedyResumeWalker, ,success,11860,experiment_1,53.0,1,0,710,177,4306, ,53,0.05,0.01,72,3442.0,True,True,True,3,3,3
miconic,s12-2.pddl,greedyResumeWalker, ,success,11860,experiment_1,57.0,1,0,846,211,5084, ,57,0.04,0.01,72,2753.0,True,True,True,0,0,6
miconic,s12-3.pddl,greedyResumeWalker, ,success,11724,experiment_1,54.0,1,0,738,184,4446, ,54,0.04,0.01,72,2790.0,True,True,True,0,0,5
miconic,s12-4.pddl,greedyResumeWalker, ,success,11988,experiment_1,61.0,1,0,966,241,5849, ,61,0.061989100000000005,0.0119891,72,3174.0,True,True,True,0,0,11
miconic,s13-0.pddl,greedyResumeWalker, ,success,12120,experiment_1,55.0,1,0,846,211,5580, ,55,0.0529187,0.0119999,78,3568.0,True,True,True,0,0,12
miconic,s13-1.pddl,greedyResumeWalker, ,success,11984,experiment_1,59.0,1,0,910,227,5907, ,59,0.0519998,0.0119998,78,2755.0,True,True,True,0,0,1
miconic,s13-2.pddl,greedyResumeWalker, ,success,12380,experiment_1,64.0,1,0,934,233,6022, ,64,0.032444,0.012444,78,2715.0,True,True,True,0,0,5
miconic,s13-3.pddl,greedyResumeWalker, ,success,12116,experiment_1,56.0,1,0,674,168,4365, ,56,0.06330090000000001,0.01,78,2502.0,True,True,True,0,0,0
miconic,s13-4.pddl,greedyResumeWalker, ,success,11984,experiment_1,53.0,1,0,838,209,5481, ,53,0.05,0.01,78,2488.0,True,True,True,0,0,2
miconic,s14-0.pddl,greedyResumeWalker, ,success,12272,experiment_1,55.0,1,0,810,202,5650, ,55,0.0545148,0.0118339,84,2615.0,True,True,True,0,0,2
miconic,s14-1.pddl,greedyResumeWalker, ,success,12532,experiment_1,68.0,1,0,1034,258,7342, ,68,0.077966,0.0159425,84,2780.0,True,True,True,0,0,6
miconic,s14-2.pddl,greedyResumeWalker, ,success,12672,experiment_1,67.0,1,0,1094,273,7621, ,67,0.0530752,0.0120162,84,3277.0,True,True,True,2,1,5
miconic,s14-3.pddl,greedyResumeWalker, ,success,12128,experiment_1,54.0,1,0,758,189,5361, ,54,0.0646668,0.0120039,84,3196.0,True,True,True,2,1,3
miconic,s14-4.pddl,greedyResumeWalker, ,success,12396,experiment_1,64.0,1,0,894,223,6261, ,64,0.0719993,0.0119993,84,2443.0,True,True,True,2,1,3
miconic,s15-0.pddl,greedyResumeWalker, ,success,12496,experiment_1,61.0,1,0,962,240,7295, ,61,0.0670703,0.0159949,90,2920.0,True,True,True,0,0,4
miconic,s15-1.pddl,greedyResumeWalker, ,success,13404,experiment_1,75.0,1,0,1426,356,10622, ,75,0.0817627,0.0199998,90,2828.0,True,True,True,0,0,0
miconic,s15-2.pddl,greedyResumeWalker, ,success,13164,experiment_1,69.0,1,0,1214,303,9059, ,69,0.052586499999999994,0.0199992,90,2654.0,True,True,True,0,0,0
miconic,s15-3.pddl,greedyResumeWalker, ,success,12880,experiment_1,68.0,1,0,1182,295,8820, ,68,0.03949,0.016,90,2744.0,True,True,True,0,0,0
miconic,s15-4.pddl,greedyResumeWalker, ,success,12496,experiment_1,69.0,1,0,1042,260,7870, ,69,0.0579329,0.0159662,90,3111.0,True,True,True,0,0,3
miconic,s16-0.pddl,greedyResumeWalker, ,success,13180,experiment_1,74.0,1,0,1382,345,11016, ,74,0.0824358,0.0200001,96,2852.0,True,True,True,0,0,1
miconic,s16-1.pddl,greedyResumeWalker, ,success,13044,experiment_1,68.0,1,0,1062,265,8480, ,68,0.052941,0.0119873,96,3276.0,True,True,True,0,0,0
miconic,s16-2.pddl,greedyResumeWalker, ,success,13168,experiment_1,76.0,1,0,1382,345,10992, ,76,0.0457066,0.011975,96,2776.0,True,True,True,0,0,0
miconic,s16-3.pddl,greedyResumeWalker, ,success,12908,experiment_1,69.0,1,0,1226,306,9870, ,69,0.053999599999999995,0.0199994,96,2973.0,True,True,True,0,0,1
miconic,s16-4.pddl,greedyResumeWalker, ,success,13048,experiment_1,72.0,1,0,1194,298,9559, ,72,0.09165680000000001,0.0199117,96,3334.0,True,True,True,0,0,3
miconic,s17-0.pddl,greedyResumeWalker, ,success,15404,experiment_1,76.0,1,0,1758,439,14931, ,76,0.0678601,0.015998,102,2808.0,True,True,True,0,0,1
miconic,s17-1.pddl,greedyResumeWalker, ,success,15148,experiment_1,77.0,1,0,1390,347,11820, ,77,0.055433,0.0119911,102,2650.0,True,True,True,0,0,0
miconic,s17-2.pddl,greedyResumeWalker, ,success,15144,experiment_1,78.0,1,0,1470,367,12508, ,78,0.10362940000000001,0.0279893,102,2844.0,True,True,True,0,0,0
miconic,s17-3.pddl,greedyResumeWalker, ,success,16064,experiment_1,84.0,1,0,1718,429,14525, ,84,0.08996599999999999,0.0278889,102,3088.0,True,True,True,0,0,2
miconic,s17-4.pddl,greedyResumeWalker, ,success,15128,experiment_1,68.0,1,0,1230,307,10483, ,68,0.0539282,0.0119848,102,3111.0,True,True,True,0,0,0
miconic,s18-0.pddl,greedyResumeWalker, ,success,16080,experiment_1,80.0,1,0,1506,376,13555, ,80,0.09917210000000001,0.0239917,108,2413.0,True,True,True,0,0,1
miconic,s18-1.pddl,greedyResumeWalker, ,success,15804,experiment_1,78.0,1,0,1406,351,12684, ,78,0.09981530000000001,0.0238738,108,2579.0,True,True,True,0,0,0
miconic,s18-2.pddl,greedyResumeWalker, ,success,15804,experiment_1,83.0,1,0,1562,390,14059, ,83,0.0840664,0.0279407,108,2587.0,True,True,True,0,0,0
miconic,s18-3.pddl,greedyResumeWalker, ,success,16308,experiment_1,83.0,1,0,1686,421,15115, ,83,0.1135698,0.0273914,108,2867.0,True,True,True,0,0,0
miconic,s18-4.pddl,greedyResumeWalker, ,success,15404,experiment_1,84.0,1,0,1674,418,15033, ,84,0.0848184,0.0319711,108,2780.0,True,True,True,0,0,0
miconic,s19-0.pddl,greedyResumeWalker, ,success,16636,experiment_1,83.0,1,0,1730,432,16460, ,83,0.0786655,0.0319783,114,2736.0,True,True,True,0,0,0
miconic,s19-1.pddl,greedyResumeWalker, ,success,17424,experiment_1,80.0,1,0,1626,406,15396, ,80,0.1019839,0.019981,114,2452.0,True,True,True,0,0,0
miconic,s19-2.pddl,greedyResumeWalker, ,success,16624,experiment_1,94.0,1,0,1938,484,18349, ,94,0.1160496,0.0239487,114,2311.0,True,True,True,0,0,0
miconic,s19-3.pddl,greedyResumeWalker, ,success,16888,experiment_1,91.0,1,0,1974,493,18777, ,91,0.12003,0.03603,114,2915.0,True,True,True,0,0,1
miconic,s19-4.pddl,greedyResumeWalker, ,success,16636,experiment_1,86.0,1,0,1774,443,16838, ,86,0.0645858,0.0214678,114,3024.0,True,True,True,0,0,0
miconic,s2-0.pddl,greedyResumeWalker, ,success,10536,experiment_1,8.0,1,0,38,9,72, ,8,0.02,0.01,12,6007.0,True,True,True,0,0,12
miconic,s2-1.pddl,greedyResumeWalker, ,success,10536,experiment_1,7.0,1,0,38,9,85, ,7,0.01,0.01,12,4733.0,True,True,True,2,2,12
miconic,s2-2.pddl,greedyResumeWalker, ,success,10536,experiment_1,8.0,1,0,38,9,72, ,8,0.02,0.01,12,6087.0,True,True,True,0,0,12
miconic,s2-3.pddl,greedyResumeWalker, ,success,10536,experiment_1,7.0,1,0,30,7,52, ,7,0.03,0.01,12,7458.0,True,True,True,2,1,12
miconic,s2-4.pddl,greedyResumeWalker, ,success,10536,experiment_1,9.0,1,0,46,11,90, ,9,0.02,0.01,12,4936.0,True,True,True,2,1,12
miconic,s20-0.pddl,greedyResumeWalker, ,success,17012,experiment_1,86.0,1,0,1766,441,17653, ,86,0.12836999999999998,0.0319996,120,3061.0,True,True,True,0,0,0
miconic,s20-1.pddl,greedyResumeWalker, ,success,17544,experiment_1,95.0,1,0,2082,520,20745, ,95,0.11634470000000001,0.0400095,120,2258.0,True,True,True,0,0,0
miconic,s20-2.pddl,greedyResumeWalker, ,success,16604,experiment_1,89.0,1,0,1826,456,18294, ,89,0.0750989,0.019991,120,3045.0,True,True,True,0,0,0
miconic,s20-3.pddl,greedyResumeWalker, ,success,16744,experiment_1,95.0,1,0,1818,454,18296, ,95,0.1423154,0.0359734,120,2767.0,True,True,True,0,0,0
miconic,s20-4.pddl,greedyResumeWalker, ,success,17008,experiment_1,85.0,1,0,1830,457,18323, ,85,0.0772097,0.0239993,120,2451.0,True,True,True,0,0,0
miconic,s21-0.pddl,greedyResumeWalker, ,success,18156,experiment_1,103.0,1,0,2098,524,21947, ,103,0.1461452,0.0359524,126,2413.0,True,True,True,0,0,1
miconic,s21-1.pddl,greedyResumeWalker, ,success,18148,experiment_1,100.0,1,0,2302,575,24222, ,100,0.1210606,0.0359987,126,2616.0,True,True,True,0,0,0
miconic,s21-2.pddl,greedyResumeWalker, ,success,18028,experiment_1,96.0,1,0,1730,432,18161, ,96,0.14114880000000002,0.0358518,126,2696.0,True,True,True,0,0,0
miconic,s21-3.pddl,greedyResumeWalker, ,success,17480,experiment_1,92.0,1,0,2154,538,22548, ,92,0.0900543,0.0279992,126,2500.0,True,True,True,0,0,0
miconic,s21-4.pddl,greedyResumeWalker, ,success,18280,experiment_1,92.0,1,0,1782,445,18726, ,92,0.0803942,0.0279999,126,2265.0,True,True,True,0,0,0
miconic,s22-0.pddl,greedyResumeWalker, ,success,19020,experiment_1,109.0,1,0,2902,725,31850, ,109,0.11328470000000002,0.0399932,132,3026.0,True,True,True,0,0,0
miconic,s22-1.pddl,greedyResumeWalker, ,success,18348,experiment_1,104.0,1,0,2406,601,26438, ,104,0.1600824,0.0520835,132,2738.0,True,True,True,0,0,0
miconic,s22-2.pddl,greedyResumeWalker, ,success,18608,experiment_1,102.0,1,0,2594,648,28517, ,102,0.16764020000000002,0.0519488,132,3067.0,True,True,True,0,0,0
miconic,s22-3.pddl,greedyResumeWalker, ,success,19672,experiment_1,102.0,1,0,2818,704,30893, ,102,0.11765220000000001,0.0440025,132,2491.0,True,True,True,0,0,0
miconic,s22-4.pddl,greedyResumeWalker, ,success,19288,experiment_1,101.0,1,0,2362,590,25971, ,101,0.1034072,0.027999,132,2430.0,True,True,True,0,0,0
miconic,s23-0.pddl,greedyResumeWalker, ,success,19636,experiment_1,110.0,1,0,2858,714,32841, ,110,0.2112271,0.0759993,138,2902.0,True,True,True,0,0,0
miconic,s23-1.pddl,greedyResumeWalker, ,success,19368,experiment_1,105.0,1,0,2698,674,30995, ,105,0.18389129999999998,0.0598915,138,2429.0,True,True,True,0,0,0
miconic,s23-2.pddl,greedyResumeWalker, ,success,18864,experiment_1,89.0,1,0,1942,485,22475, ,89,0.1259284,0.0319993,138,2402.0,True,True,True,0,0,0
miconic,s23-3.pddl,greedyResumeWalker, ,success,18724,experiment_1,100.0,1,0,2458,614,28373, ,100,0.10841640000000001,0.0359991,138,2717.0,True,True,True,0,0,0
miconic,s23-4.pddl,greedyResumeWalker, ,success,19516,experiment_1,107.0,1,0,2506,626,28784, ,107,0.18895289999999998,0.0640185,138,2880.0,True,True,True,0,0,0
miconic,s24-0.pddl,greedyResumeWalker, ,success,20240,experiment_1,97.0,1,0,1854,463,22230, ,97,0.1031589,0.0279793,144,2005.0,True,True,True,0,0,0
miconic,s24-1.pddl,greedyResumeWalker, ,success,20272,experiment_1,118.0,1,0,2814,703,33799, ,118,0.19315690000000002,0.0478534,144,2543.0,True,True,True,0,0,0
miconic,s24-2.pddl,greedyResumeWalker, ,success,21212,experiment_1,113.0,1,0,3238,809,38776, ,113,0.22370310000000002,0.0759994,144,2969.0,True,True,True,0,0,0
miconic,s24-3.pddl,greedyResumeWalker, ,success,20660,experiment_1,112.0,1,0,2946,736,35321, ,112,0.1510741,0.0719753,144,2024.0,True,True,True,0,0,0
miconic,s24-4.pddl,greedyResumeWalker, ,success,20260,experiment_1,115.0,1,0,3262,815,39113, ,115,0.17129060000000002,0.0839808,144,3036.0,True,True,True,0,0,0
miconic,s25-0.pddl,greedyResumeWalker, ,success,21208,experiment_1,110.0,1,0,2502,625,31260, ,110,0.23231049999999998,0.0719772,150,2772.0,True,True,True,0,0,0
miconic,s25-1.pddl,greedyResumeWalker, ,success,22344,experiment_1,128.0,1,0,3670,917,45740, ,128,0.1468239,0.0639885,150,2711.0,True,True,True,0,0,0
miconic,s25-2.pddl,greedyResumeWalker, ,success,20300,experiment_1,111.0,1,0,2870,717,36023, ,111,0.1304134,0.0440146,150,2445.0,True,True,True,0,0,0
miconic,s25-3.pddl,greedyResumeWalker, ,success,22004,experiment_1,118.0,1,0,3250,812,40469, ,118,0.1979632,0.0799636,150,2960.0,True,True,True,0,0,0
